BSU	GeneID	Abundance
BSU03830	yclQ	1375
BSU03840	ycnB	819
BSU03850	ycnC	206
BSU03860	ycnD	141
BSU03870	ycnE	28
BSU03880	yczG	1343
BSU03890	gabR	82
BSU03900	gabT	50
BSU03910	gabD	2319
BSU03920	glcU	0
BSU03930	gdh	3
BSU03940	ycnI	591
BSU03950	ycnJ	1003
BSU03960	ycnK	572
BSU03970	ycnL	241
BSU03981	mtlA	158
BSU03982	mtlF	38
BSU03990	mtlD	192
BSU04000	ycsA	216
BSU04010	sipU	34
BSU04020	yczH	221
BSU04030	ycsD	435
BSU04039	yczO	835
BSU04040	ycsE	377
BSU04050	ycsF	102
BSU04060	ycsG	90
BSU04070	ycsI	95
BSU04080	kipI	64
BSU04090	kipA	97
BSU04100	kipR	44
BSU04110	lipC	11
BSU04120	yczI	143
BSU04130	yczJ	341
BSU04140	pbpC	2227
BSU04150	ycsN	3995
BSU04160	mtlR	2741
BSU04170	ydaB	180
BSU04180	ydaC	943
BSU04190	ydaD	2351
BSU04200	ydaE	1547
BSU04210	ydaF	274
BSU04220	ydaG	12495
BSU04230	ydaH	1659
BSU04240	ydzA	145
BSU04250	lrpC	48
BSU04260	topB	1390
BSU04270	ydaJ	95
BSU04280	ydaK	12
BSU04290	ydaL	33
BSU04300	ydaM	32
BSU04310	ydaN	71
BSU04320	ydaO	1081
BSU04330	mutT	28
BSU04340	ydaP	7667
BSU04359	ydzK	593
BSU04360	mntH	10829
BSU04370	ydaS	5694
BSU04380	ydaT	381
BSU04390	ydbA	68
BSU04400	gsiB	6706
BSU04410	ydbB	185
BSU04420	ydbC	93
BSU04430	ydbD	7995
BSU04440	dctB	218
BSU04450	dctS	132
BSU04460	dctR	61
BSU04470	dctP	1229
BSU04480	ydbI	1496
BSU04490	ydbJ	160
BSU04500	ydbK	121
BSU04510	ydbL	169
BSU04520	ydbM	324
BSU04530	ydbN	1052
BSU04540	ydbO	2523
BSU04550	ydbP	92
BSU04560	ddl	2175
BSU04570	murF	423
BSU04580	cshA	12436
BSU04590	ydbS	181
BSU04600	ydbT	295
BSU04610	ydcA	209
BSU04620	acpS	36
BSU04630	ydcC	73
BSU04640	alrA	600
BSU04650	endB	1949
BSU04660	ndoA	2184
BSU04670	rsbRA	701
BSU04680	rsbS	289
BSU04690	rsbT	261
BSU04700	rsbU	381
BSU04710	rsbV	6509
BSU04720	rsbW	10261
BSU04730	sigB	28627
BSU04740	rsbX	14246
BSU04750	ydcF	16
BSU04760	ydcG	159
BSU04770	ydcH	91
BSU04780	ydcI	577
BSU04790	ydcK	388
BSU04800	ydcL	44
BSU04810	immA	25
BSU04820	immR	20
BSU04830	sacV	0
BSU04839	ydzL	0
BSU04840	ydcO	3
BSU04850	ydcP	3
BSU04860	ydcQ	3
BSU04870	ydcR	4
BSU04880	ydcS	0
BSU04890	ydcT	0
BSU04900	yddA	0
BSU04910	yddB	1
BSU04920	yddC	0
BSU04930	yddD	3
BSU04940	yddE	3
BSU04950	yddF	0
BSU04960	yddG	1
BSU04970	yddH	2
BSU04980	yddI	1
BSU04990	yddJ	34
BSU05000	yddK	538
BSU05010	rapI	51
BSU05020	phrI	4
BSU05030	yddM	66
BSU05040	yddN	55
BSU05050	lrpA	8
BSU05060	lrpB	11
BSU05070	yddQ	28
BSU05080	yddR	13
BSU05090	yddS	21
BSU05099	ydzM	7
BSU05100	yddT	25
BSU05109	ydzN	39
BSU05110	ydeA	18
BSU05120	cspC	7245
BSU05130	ydeB	713
BSU05140	ydzE	28
BSU05150	ydeC	74
BSU05160	ydeD	34
BSU05170	ydeE	94
BSU05180	ydeF	73
BSU05190	ydeG	16
BSU05200	ydeH	210
BSU05210	ydeI	35
BSU05220	ydeJ	341
BSU05230	ydeK	312
BSU05240	ydeL	62
BSU05250	ydeM	122
BSU05260	ydeN	123
BSU05270	ydzF	66
BSU05280	ydeO	286
BSU05290	ydeP	29
BSU05300	ydeQ	44
BSU05310	ydeR	31
BSU05320	ydeS	126
BSU05329	ydzO	2
BSU05330	aseR	8
BSU05340	ydfA	49
BSU05343	ydzS	5
BSU05344	ydzS	6
BSU05350	ydfB	23
BSU05360	ydfC	0
BSU05370	ydfD	13
BSU05380	ydfE	16
BSU05390	ydfF	101
BSU05400	ydfG	449
BSU05408	ydzP	3
BSU05409	ydzQ	0
BSU05410	ydfH	55
BSU05420	ydfI	24
BSU05430	ydfJ	25
BSU05440	nap	204
BSU05450	ydfK	35
BSU05460	ydfL	170
BSU05470	ydfM	19
BSU05480	ydfN	45
BSU05490	ydfO	102
BSU05500	ydfP	39
BSU05510	ydfQ	4
BSU05520	ydzH	0
BSU05529	ydzR	3
BSU05530	ydfR	2
BSU05540	ydfS	3
BSU05550	cotP	3
BSU05560	ydgA	0
BSU05570	ydgB	0
BSU05580	ydgC	22
BSU05590	ydgD	29
BSU05600	ydgE	87
BSU05610	vmlR	125
BSU05620	ydgF	1855
BSU05630	dinB	496
BSU05640	ydgG	11
BSU05650	ydgH	123
BSU05660	ydgI	64
BSU05670	ydgJ	19
BSU05680	ydgK	108
BSU05690	ydhB	26
BSU05700	ydhC	223
BSU05710	ydhD	21
BSU05720	ydhE	163
BSU05730	ydhF	30
BSU05740	phoB	138
BSU05750	ydhG	97
BSU05760	ydhH	199
BSU05770	ydhI	43
BSU05780	ydhJ	164
BSU05790	ydhK	205
BSU05800	pbuE	60
BSU05810	gmuB	14
BSU05820	gmuA	7
BSU05830	gmuC	59
BSU05840	gmuD	83
BSU05850	gmuR	83
BSU05860	gmuE	111
BSU05870	gmuF	83
BSU05880	gmuG	162
BSU05890	ydhU	10
BSU05899	ydhU	2
BSU05900	thiL	160
BSU05910	ydiB	42
BSU05920	ydiC	38
BSU05930	rimI	15
BSU05940	gcp	0
BSU05950	ydiF	492
BSU05960	moaC	802
BSU05970	ydiH	861
BSU05980	tatAY	518
BSU05990	tatCY	3005
BSU06000	ydiK	57
BSU06010	ydiL	379
BSU06020	groES	85
BSU06030	groEL	875
BSU06033	ydzT	3
BSU06034	ydzT	5
BSU06036	ydzT	0
BSU06037	ydzT	0
BSU06038	ydzT	3
BSU06040	ydiM	6
BSU06048	ydzU	9
BSU06049	ydzV	21
BSU06060	ydiO	278
BSU06070	ydiP	447
BSU06073	ydzW	89
BSU06074	ydzW	20
BSU06076	ydzW	174
BSU06077	ydzW	84
BSU06078	ydzW	53
BSU06079	ydzW	2
BSU06083	ydzW	19
BSU06090	ydiR	163
BSU06100	ydiS	143
BSU06110	ydjA	171
BSU06120	ydjB	6
BSU06130	ydjC	9
BSU06140	gutR	668
BSU06150	gutB	77
BSU06160	gutP	31
BSU06170	ydjE	2108
BSU06180	pspA	41
BSU06190	ydjG	16
BSU06200	ydjH	8
BSU06210	ydjI	31
BSU06220	ydjJ	1252
BSU06230	iolT	296
BSU06240	bdhA	11717
BSU06250	ydjM	163
BSU06260	ydjN	66
BSU06269	ydzJ	9
BSU06270	ydjO	4843
BSU06280	ydjP	65
BSU06290	yeaA	65
BSU06300	cotA	102
BSU06310	gabP	1613
BSU06319	ydzX	0
BSU06320	yeaB	130
BSU06330	yeaC	703
BSU06340	yeaD	512
BSU06350	yebA	529
BSU06360	guaA	2186
BSU06370	pbuG	216
BSU06380	yebC	1835
BSU06390	yebD	59
BSU06400	yebE	263
BSU06410	yebG	53
BSU06420	purE	70
BSU06430	purK	182
BSU06440	purB	379
BSU06450	purC	143
BSU06460	purS	53
BSU06470	purQ	253
BSU06480	purL	1089
BSU06490	purF	1167
BSU06500	purM	357
BSU06510	purN	254
BSU06520	purH	730
BSU06530	purD	601
BSU06540	yezC	189
BSU06550	yecA	8
BSU06559	yezF	5
BSU06560	yerA	2812
BSU06570	yerB	8965
BSU06580	yerC	2944
BSU06590	yerD	1987
BSU06600	pcrB	36
BSU06610	pcrA	229
BSU06620	ligA	1149
BSU06630	yerH	1058
BSU06640	yerI	3834
BSU06650	sapB	59
BSU06660	opuE	3477
BSU06670	gatC	344
BSU06680	gatA	2925
BSU06690	gatB	3984
BSU06700	yerO	708
BSU06710	swrC	29856
BSU06720	yerQ	1674
BSU06730	yefA	612
BSU06740	yefB	31
BSU06750	yefC	23
BSU06760	yeeA	170
BSU06770	yeeB	371
BSU06780	yeeC	348
BSU06790	yeeD	32
BSU06800	yezA	19
BSU06811	yezG	101
BSU06812	yeeF	524
BSU06820	yeeG	9
BSU06830	rapH	834
BSU06839	phrH	64
BSU06840	yeeI	847
BSU06850	yeeK	74
BSU06860	yezE	136
BSU06870	yesE	3
BSU06880	yesF	85
BSU06890	cotJA	0
BSU06900	cotJB	0
BSU06910	cotJC	1
BSU06920	yesJ	599
BSU06930	yesK	6
BSU06940	yesL	139
BSU06950	yesM	234
BSU06960	yesN	49
BSU06970	yesO	15
BSU06980	yesP	25
BSU06990	yesQ	7
BSU07000	yesR	8
BSU07010	yesS	25
BSU07020	rhgT	15
BSU07030	yesU	27
BSU07040	yesV	25
BSU07050	yesW	70
BSU07060	yesX	93
BSU07070	yesY	20
BSU07080	yesZ	150
BSU07090	yetA	17
BSU07100	lplA	19
BSU07110	lplB	6
BSU07120	lplC	18
BSU07130	lplD	20
BSU07140	yetF	14
BSU07150	yetG	1669
BSU07160	yetH	126
BSU07170	yetI	251
BSU07180	yetI	127
BSU07190	yezD	3
BSU07200	yetJ	725
BSU07210	yetK	132
BSU07220	yetL	60
BSU07230	yetM	79
BSU07240	yetN	50
BSU07250	yetO	259
BSU07260	ltaSA	3713
BSU07270	yfnH	1
BSU07280	yfnG	3
BSU07290	yfnF	3
BSU07300	yfnE	35
BSU07310	yfnD	79
BSU07320	yfnC	464
BSU07330	yfnB	490
BSU07340	yfnA	163
BSU07350	yfmT	1610
BSU07360	yfmS	1028
BSU07370	yfmR	1388
BSU07380	yfmQ	452
BSU07390	yfmP	104
BSU07400	yfmO	26
BSU07410	yfmN	0
BSU07420	yfmM	689
BSU07430	yfmL	166
BSU07440	yfmK	175
BSU07450	yfmJ	1534
BSU07460	yfmI	51
BSU07480	yfmG	362
BSU07490	yfmF	1697
BSU07500	yfmE	750
BSU07510	yfmD	306
BSU07520	yfmC	3259
BSU07530	yfmB	879
BSU07540	yfmA	10
BSU07550	yflT	7732
BSU07560	pel	777
BSU07570	yflS	274
BSU07580	citS	807
BSU07590	citT	472
BSU07600	yflP	763
BSU07610	citM	481
BSU07620	yflN	660
BSU07630	nosA	151
BSU07640	yflL	132
BSU07650	yflK	401
BSU07660	yflJ	126
BSU07670	yflI	114
BSU07680	yflH	867
BSU07690	yflG	1513
BSU07700	nagP	1372
BSU07710	yflE	1258
BSU07720	yflD	53
BSU07735	yflB	400
BSU07750	yflA	2704
BSU07760	yfkT	11
BSU07770	yfkS	0
BSU07780	yfkR	2
BSU07790	yfkQ	1
BSU07800	treP	111
BSU07810	treA	49
BSU07820	treR	281
BSU07830	yfkO	100
BSU07840	yfkN	2036
BSU07850	yfkM	6394
BSU07860	yfkL	200
BSU07870	yfkK	647
BSU07880	yfkJ	3665
BSU07890	yfkI	988
BSU07900	yfkH	3933
BSU07910	yfkF	317
BSU07920	yfkE	1288
BSU07930	yfkD	1039
BSU07940	yfkC	384
BSU07955	yfkA	204
BSU07970	yfjT	49
BSU07980	pdaA	34
BSU07990	yfjR	115
BSU08000	yfjQ	477
BSU08010	yfjP	400
BSU08020	yfjO	896
BSU08029	yfzA	107
BSU08030	dusC	190
BSU08040	yfjM	68
BSU08050	yfjL	31
BSU08060	acoA	805
BSU08070	acoB	1261
BSU08080	acoC	1429
BSU08090	acoL	3477
BSU08100	acoR	3995
BSU08110	sspH	428
BSU08120	yfjF	107
BSU08130	yfjE	64
BSU08140	yfjD	57
BSU08150	yfjC	142
BSU08160	yfjB	234
BSU08170	yfjA	17
BSU08180	malA	618
BSU08190	malR	171
BSU08200	malP	620
BSU08210	malQ	536
BSU08220	yfiC	472
BSU08230	catD	6
BSU08240	catE	26
BSU08250	yfiF	39
BSU08260	yfiG	117
BSU08270	yfiH	114
BSU08280	yfiI	156
BSU08290	yfiJ	244
BSU08300	yfiK	195
BSU08310	yfiL	3
BSU08320	yfiM	7
BSU08330	yfiN	11
BSU08340	padR	547
BSU08350	estB	22
BSU08360	yfiQ	36
BSU08370	yfiR	190
BSU08380	yfiS	22
BSU08390	yfiT	792
BSU08400	yfiU	53
BSU08410	yfiV	86
BSU08425	mprF	1194
BSU08440	yfiY	2411
BSU08450	yfiZ	354
BSU08460	yfhA	273
BSU08470	yfhB	1548
BSU08480	yfhC	3325
BSU08490	yfhD	198
BSU08500	yfhE	8
BSU08510	yfhF	1228
BSU08520	recX	764
BSU08530	yfhH	362
BSU08540	yfhI	48
BSU08550	sspK	2
BSU08560	yfhJ	403
BSU08570	yfhK	4991
BSU08580	yfhL	1174
BSU08590	yfhM	3682
BSU08600	csbB	2252
BSU08610	yfhO	445
BSU08620	yfhP	1133
BSU08630	yfhQ	265
BSU08640	yfhS	0
BSU08650	fabL	253
BSU08660	sspE	86
BSU08670	ygaB	72
BSU08680	ygaC	1513
BSU08690	ygaD	536
BSU08700	ygaE	898
BSU08710	gsaB	636
BSU08720	ygaF	687
BSU08730	perR	4926
BSU08740	ygzB	1016
BSU08750	ygxA	939
BSU08760	spo0M	428
BSU08770	ygzA	3
BSU08779	ygzC	5
BSU08780	ygaJ	149
BSU08790	thiC	268
BSU08800	ygaK	7
BSU08810	senS	0
BSU08820	katA	3480
BSU08830	ssuB	0
BSU08840	ssuA	0
BSU08850	ssuC	3
BSU08860	ssuD	16
BSU08870	ygaN	82
BSU08880	rpsN	41
BSU08890	ygaO	147
BSU08899	ygzD	45
BSU08900	yhzB	116
BSU08910	yhbA	125
BSU08920	yhbB	6
BSU08930	cspR	370
BSU08940	yhbD	23
BSU08950	yhbE	43
BSU08960	yhbF	80
BSU08970	prkA	20
BSU08980	yhbH	67
BSU08990	yhbI	4
BSU09000	yhbJ	37
BSU09010	yhcA	106
BSU09020	yhcB	54
BSU09030	yhcC	15
BSU09040	yhcD	0
BSU09050	yhcE	22
BSU09060	yhcF	16
BSU09070	yhcG	29
BSU09080	yhcH	35
BSU09090	yhcI	92
BSU09100	cspB	9425
BSU09110	yhcJ	270
BSU09120	dgcK	114
BSU09130	tcyP	75
BSU09140	yhcM	815
BSU09150	yhcN	46
BSU09165	yhcO	2
BSU09180	yhcQ	30
BSU09190	yhcR	720
BSU09200	yhcS	132
BSU09210	yhcT	272
BSU09220	yhcU	21
BSU09230	yhcV	31
BSU09240	yhcW	118
BSU09250	yhcX	468
BSU09259	yhzG	9
BSU09260	yhxA	1614
BSU09270	glpP	735
BSU09280	glpF	5423
BSU09290	glpK	14955
BSU09300	glpD	823
BSU09310	pgcA	3246
BSU09320	yhcY	588
BSU09330	yhcZ	393
BSU09340	yhdA	335
BSU09350	yhdB	3
BSU09360	yhdC	8
BSU09370	lytF	1672
BSU09380	nsrR	1390
BSU09390	ygxB	1803
BSU09400	spoVR	16
BSU09410	phoA	261
BSU09420	lytE	8996
BSU09430	citR	50
BSU09440	citA	82
BSU09450	yhdF	2653
BSU09460	ctrA	4585
BSU09470	yhdH	248
BSU09480	yhdI	161
BSU09490	yhdJ	61
BSU09500	yhdK	413
BSU09510	yhdL	1826
BSU09520	sigM	393
BSU09530	yhdN	7453
BSU09540	plsC	664
BSU09550	yhdP	7148
BSU09560	cueR	5135
BSU09570	yhdR	231
BSU09590	yhdT	11322
BSU09600	crcBA	113
BSU09610	yhdV	236
BSU09620	yhdW	506
BSU09630	yhdX	171
BSU09640	yhdY	1014
BSU09650	yhdZ	854
BSU09660	yheN	2463
BSU09670	dat	9635
BSU09680	nhaC	20
BSU09690	nhaX	10215
BSU09700	yheJ	100
BSU09710	yheI	190
BSU09720	yheH	511
BSU09730	yheG	54
BSU09740	yheF	0
BSU09750	sspB	4
BSU09760	yheE	186
BSU09770	yheD	106
BSU09780	yheC	21
BSU09790	yheB	116
BSU09800	yheA	801
BSU09810	yhaZ	107
BSU09830	yhaX	641
BSU09840	hemZ	78
BSU09850	yhaU	384
BSU09860	khtT	170
BSU09870	khtS	513
BSU09880	yhaR	538
BSU09889	yhzD	20
BSU09890	natA	72
BSU09900	natB	314
BSU09910	yhaO	122
BSU09920	yhaN	310
BSU09930	yhaM	1300
BSU09940	yhaL	35
BSU09950	prsA	1755
BSU09958	yhzE	0
BSU09965	yhaJ	70
BSU09980	yhaI	206
BSU09990	hpr	3794
BSU10000	yhaH	458
BSU10009	yhzF	5
BSU10010	trpP	5915
BSU10020	serC	1581
BSU10030	hinT	648
BSU10040	ecsA	136
BSU10050	ecsB	265
BSU10060	ecsC	220
BSU10070	yhaA	4876
BSU10080	yhfA	29
BSU10090	yhgB	21
BSU10100	yhgC	422
BSU10110	pbpF	181
BSU10120	hemE	308
BSU10130	hemH	424
BSU10140	hemY	778
BSU10150	yhgD	1191
BSU10160	yhgE	506
BSU10170	fabHB	55
BSU10180	yhfC	53
BSU10200	yhfE	373
BSU10210	yhfF	103
BSU10220	gltT	9413
BSU10230	yhfH	38
BSU10240	yhfI	152
BSU10250	yhfJ	215
BSU10260	yhfK	745
BSU10270	yhfL	3917
BSU10280	yhfM	25
BSU10290	yhfN	91
BSU10300	aprE	4562
BSU10310	yhfO	91
BSU10320	yhfP	1127
BSU10330	yhfQ	4430
BSU10340	phoE	239
BSU10350	yhfS	91
BSU10360	yhfT	222
BSU10370	bioY	44
BSU10380	hemAT	922
BSU10390	yhfW	11
BSU10400	yhxC	14
BSU10410	yhzC	4587
BSU10420	comK	79
BSU10430	yhxD	1082
BSU10440	yhjA	385
BSU10450	yhjB	1092
BSU10460	yhjC	183
BSU10470	yhjD	1
BSU10480	yhjE	593
BSU10490	sipV	310
BSU10500	yhjG	19
BSU10510	yhjH	72
BSU10520	glcP	43
BSU10530	ntdC	31
BSU10540	ntdB	9
BSU10550	ntdA	8
BSU10560	yhjM	386
BSU10570	yhjN	336
BSU10580	yhjO	6
BSU10590	yhjP	156
