BSU	GeneID	Abundance
BSU10440	yhjA	777
BSU10450	yhjB	1528
BSU10460	yhjC	181
BSU10470	yhjD	26
BSU10480	yhjE	1608
BSU10490	sipV	1235
BSU10500	yhjG	74
BSU10510	yhjH	336
BSU10520	glcP	93
BSU10530	ntdC	153
BSU10540	ntdB	34
BSU10550	ntdA	28
BSU10560	yhjM	475
BSU10570	yhjN	840
BSU10580	yhjO	31
BSU10590	yhjP	478
BSU10600	yhjQ	33
BSU10610	yhjR	2
BSU10620	addB	8079
BSU10630	addA	12393
BSU10640	sbcD	1360
BSU10650	sbcC	6242
BSU10660	yisB	670
BSU10670	gerPF	22
BSU10680	gerPE	42
BSU10690	gerPD	10
BSU10700	gerPC	73
BSU10710	gerPB	24
BSU10720	gerPA	17
BSU10730	yisI	39
BSU10740	yisJ	11
BSU10750	yisK	536
BSU10760	yisL	189
BSU10770	wprA	4164
BSU10780	yisN	86
BSU10790	asnO	14
BSU10800	yizA	99
BSU10810	yisP	1241
BSU10820	yisQ	24
BSU10830	yisR	675
BSU10840	degA	849
BSU10850	yisS	81
BSU10860	yisT	6148
BSU10870	yisU	52
BSU10880	yisV	649
BSU10890	yisX	701
BSU10900	yisY	99
BSU10910	yisZ	79
BSU10920	sat	105
BSU10930	yitB	23
BSU10940	yitC	36
BSU10950	yitD	15
BSU10960	yitE	5
BSU10970	yitF	80
BSU10980	yitG	51
BSU10990	yitH	1080
BSU11000	yitI	552
BSU11010	yitJ	974
BSU11020	yitK	1165
BSU11030	yitL	1005
BSU11040	yitM	35
BSU11055	yitO	9
BSU11070	yitP	5
BSU11079	yizB	183
BSU11080	yitQ	489
BSU11090	yitR	238
BSU11100	nprB	146
BSU11110	yitS	3117
BSU11120	yitT	5815
BSU11130	ipi	3002
BSU11139	yizC	844
BSU11140	yitU	2493
BSU11150	yitV	509
BSU11160	yitW	1755
BSU11170	yitY	575
BSU11180	yitZ	110
BSU11190	argC	2553
BSU11200	argJ	3145
BSU11210	argB	1650
BSU11220	argD	5171
BSU11230	carA	3957
BSU11240	carB	16990
BSU11250	argF	5713
BSU11260	yjzC	45
BSU11270	yjzD	726
BSU11280	yjaU	52
BSU11290	yjaV	21
BSU11300	med	3164
BSU11310	comZ	860
BSU11320	yjzB	10
BSU11330	fabHA	1627
BSU11340	fabF	1965
BSU11350	yjaZ	31
BSU11360	appD	9970
BSU11370	appF	11533
BSU11381	appA	12765
BSU11382	appA	18286
BSU11390	appB	5108
BSU11400	appC	7226
BSU11410	yjbA	174
BSU11420	trpS	869
BSU11430	oppA	72659
BSU11440	oppB	3793
BSU11450	oppC	3677
BSU11460	oppD	11489
BSU11470	oppF	14079
BSU11480	yjbB	165
BSU11490	yjbC	53059
BSU11500	spxA	43550
BSU11510	yjbE	28
BSU11520	mecA	12789
BSU11530	coiA	81
BSU11540	pepF	4134
BSU11549	yizD	2
BSU11550	yjbH	3343
BSU11560	yjbI	1506
BSU11570	yjbJ	2323
BSU11580	yjbK	731
BSU11590	yjbL	60
BSU11600	yjbM	513
BSU11610	ppnK	843
BSU11620	yjbO	1303
BSU11630	yjbP	301
BSU11640	yjbQ	106
BSU11650	tenA	277
BSU11660	tenI	771
BSU11670	thiO	2158
BSU11680	thiS	58
BSU11690	thiG	1794
BSU11700	thiF	3027
BSU11710	yjbV	1955
BSU11720	fabI	2251
BSU11730	cotO	144
BSU11740	cotZ	12
BSU11750	cotY	8
BSU11760	cotX	47
BSU11770	cotW	27
BSU11780	cotV	9
BSU11790	yjcA	15
BSU11799	yjzK	1
BSU11809	yjcZ	4
BSU11810	spoVIF	1
BSU11820	yjcD	561
BSU11839	yjzE	1733
BSU11840	yjcF	9529
BSU11850	yjcG	14807
BSU11860	yjcH	18849
BSU11870	yjcI	1072
BSU11880	yjcJ	2236
BSU11890	yjcK	576
BSU11900	yjcL	687
BSU11910	yjcM	210
BSU11920	yjcN	812
BSU11928	yjzF	13
BSU11929	yjzG	4
BSU11930	yjcO	101
BSU11940	yjcP	67
BSU11950	yjcQ	123
BSU11960	yjcR	5
BSU11970	yjcS	32
BSU11980	yjdA	78
BSU11990	yjdB	632
BSU12000	manR	589
BSU12010	manP	74
BSU12020	manA	46
BSU12030	yjdF	335
BSU12040	yjdG	306
BSU12050	yjdH	98
BSU12060	yjdI	288
BSU12069	yjzH	59
BSU12070	yjdJ	49
BSU12080	ctaO	36
BSU12090	cotT	32
BSU12100	yjeA	1272
BSU12110	yjfA	134
BSU12120	yjfB	264
BSU12130	yjfC	28
BSU12140	yjgA	593
BSU12150	yjgB	435
BSU12160	yjgC	10569
BSU12170	yjgD	2100
BSU12180	yjhA	13
BSU12190	yjhB	200
BSU12200	yjiA	142
BSU12210	yjiB	944
BSU12220	yjiC	1225
BSU12229	yjzI	96
BSU12230	hemD	957
BSU12240	yjkA	479
BSU12250	yjkB	459
BSU12260	yjlA	741
BSU12270	yjlB	3479
BSU12280	rex	4065
BSU12290	ndh	11460
BSU12300	uxaC	978
BSU12310	exuM	386
BSU12320	yjmC	334
BSU12330	yjmD	441
BSU12340	uxuA	810
BSU12350	yjmF	475
BSU12360	exuT	674
BSU12370	exuR	1586
BSU12380	uxaB	59
BSU12390	uxaA	228
BSU12400	yjnA	278
BSU12410	yjoA	792
BSU12420	yjoB	907
BSU12430	rapA	210191
BSU12440	phrA	12661
BSU12450	yjpA	26
BSU12460	xlyB	1086
BSU12470	yjqA	534
BSU12480	yjqB	82
BSU12490	yjqC	252
BSU12500	xkdA	70
BSU12510	xre	1134
BSU12519	yjzJ	10
BSU12520	xkdB	45
BSU12530	xkdC	80
BSU12539	ykzK	28
BSU12540	xkdD	52
BSU12550	xtrA	59
BSU12560	xpf	32
BSU12570	xtmA	597
BSU12580	xtmB	1817
BSU12590	xkdE	2717
BSU12600	xkdF	2103
BSU12610	xkdG	3283
BSU12619	ykzL	2223
BSU12620	xkdH	1009
BSU12630	xkdI	1372
BSU12640	xkdJ	1339
BSU12649	ykzM	135
BSU12650	xkdK	2746
BSU12660	xkdM	1654
BSU12671	xkdN	595
BSU12672	xkzB	15
BSU12680	xkdO	3855
BSU12690	xkdP	336
BSU12700	xkdQ	1158
BSU12710	xkdR	225
BSU12720	xkdS	190
BSU12730	xkdT	632
BSU12740	xkdU	625
BSU12749	xkzA	149
BSU12750	xkdV	880
BSU12760	xkdW	193
BSU12770	xkdX	12
BSU12780	xepA	604
BSU12790	xhlA	613
BSU12800	xhlB	1283
BSU12810	xlyA	6565
BSU12820	spoIISB	1850
BSU12830	spoIISA	3240
BSU12840	pit	4364
BSU12850	ykaA	2533
BSU12860	ykbA	241
BSU12870	mhqA	6086
BSU12880	ykcB	247
BSU12890	ykcC	571
BSU12900	htrA	54110
BSU12910	proG	985
BSU12920	dppA	8692
BSU12930	dppB	7688
BSU12940	dppC	5936
BSU12950	dppD	9332
BSU12960	dppE	21206
BSU12970	ykfA	1313
BSU12980	ykfB	2861
BSU12990	ykfC	2547
BSU13000	ykfD	4440
BSU13010	ykgB	23469
BSU13020	ykgA	16495
BSU13030	ykhA	1587
BSU13040	hmp	15089
BSU13050	ykzH	20
BSU13060	ykjA	169
BSU13070	ykkA	143
BSU13080	ykkB	174
BSU13090	ykkC	71
BSU13100	ykkD	37
BSU13110	purU	5881
BSU13120	proB	1080
BSU13130	proA	1574
BSU13140	ohrA	56
BSU13150	ohrR	1192
BSU13160	ohrB	33953
BSU13169	ykzN	1182
BSU13170	guaD	473
BSU13180	metE	982
BSU13190	ispA	6657
BSU13200	rsbRB	1747
BSU13210	thiX	444
BSU13220	thiW	987
BSU13230	thiV	275
BSU13240	thiU	186
BSU13250	ykoG	180
BSU13260	ykoH	325
BSU13270	ykoI	151
BSU13280	ykoJ	8885
BSU13290	ykzD	35
BSU13299	ykzO	0
BSU13300	mgtE	1882
BSU13310	tnrA	2381
BSU13320	ykzB	749
BSU13330	ykoL	325
BSU13340	ykoM	11005
BSU13350	ykoN	161
BSU13360	ykoP	41
BSU13370	ykoQ	322
BSU13380	ykoS	137
BSU13390	ykoT	130
BSU13400	ligD	262
BSU13410	ykoV	139
BSU13420	dgcW	322
BSU13430	ykoX	989
BSU13440	ykoY	1102
BSU13450	sigI	16117
BSU13460	rsgI	11831
BSU13470	sspD	29
BSU13480	ykrK	999
BSU13490	ykrL	6880
BSU13500	ktrD	1040
BSU13509	ykzP	1
BSU13510	ykzE	9
BSU13520	ykrP	550
BSU13530	kinE	1295
BSU13540	ogt	1424
BSU13550	mtnA	76369
BSU13560	mtnK	52154
BSU13570	mtnU	1364
BSU13580	ykrV	3440
BSU13590	mtnW	1830
BSU13600	mtnX	666
BSU13610	mtnB	726
BSU13620	mtnD	1106
BSU13630	ykvA	1052
BSU13640	spo0E	1932
BSU13650	eag	300
BSU13660	kinD	7227
BSU13670	mhqR	1317
BSU13680	motB	830
BSU13690	motA	542
BSU13700	clpE	66503
BSU13710	ykvI	24
BSU13720	queC	534
BSU13730	queD	368
BSU13740	queE	607
BSU13750	ykvM	664
BSU13760	ykvN	172
BSU13770	ykvO	62
BSU13780	ykvP	194
BSU13789	ykzQ	20
BSU13790	ykvQ	50
BSU13799	ykzR	33
BSU13800	ykvR	66
BSU13810	ykvS	141
BSU13819	ykzS	21
BSU13820	ykvT	13
BSU13830	ykvU	209
BSU13840	stoA	171
BSU13850	zosA	785
BSU13860	ykvY	2595
BSU13870	ykvZ	468
BSU13880	glcT	816
BSU13890	ptsG	1447
BSU13900	ptsH	2018
BSU13910	ptsI	13511
BSU13920	splA	9
BSU13930	splB	76
BSU13940	ykwB	3861
BSU13950	mcpC	1883
BSU13960	ykwC	977
BSU13970	ykwD	186
BSU13980	pbpH	2211
BSU13990	kinA	1002
BSU14000	patA	7179
BSU14009	ykzT	75
BSU14010	cheV	573
BSU14020	ykyB	7106
BSU14030	ykuC	1981
BSU14040	ykuD	235
BSU14050	ykuE	594
BSU14060	ykuF	4047
BSU14071	fadG	2272
BSU14072	ykzU	558
BSU14080	ykuH	683
BSU14090	ykuI	2363
BSU14100	ykuJ	1260
BSU14110	ykuK	2312
BSU14120	ykzF	810
BSU14130	ykuL	613
BSU14140	ccpC	1776
BSU14150	ykuN	2766
BSU14160	ykuO	4456
BSU14170	ykuP	3067
BSU14180	dapH	1141
BSU14190	dapL	547
BSU14200	ykuS	158
BSU14210	ykuT	930
BSU14220	ykuU	232
BSU14230	ykuV	225
BSU14240	rok	9311
BSU14250	yknT	44
BSU14260	mobA	176
BSU14270	moeB	730
BSU14280	moeA	1575
BSU14290	mobB	617
BSU14300	moaE	566
BSU14310	moaD	124
BSU14320	yknU	420
BSU14330	yknV	476
BSU14340	yknW	586
BSU14350	yknX	292
BSU14360	yknY	202
BSU14370	yknZ	1390
BSU14380	fruR	555
BSU14390	fruK	567
BSU14400	fruA	4506
BSU14410	sipT	3995
BSU14420	ykoA	191
BSU14430	ykpA	16060
BSU14440	ykpB	1899
BSU14450	ampS	979
BSU14460	ykpC	641
BSU14470	mreBH	3051
BSU14480	abh	3817
BSU14490	kinC	1540
BSU14500	ykqA	474
BSU14510	ktrC	2405
BSU14520	adeC	817
BSU14530	rnjA	17687
BSU14540	ykzG	546
BSU14550	ykrA	224
BSU14560	def	1742
BSU14569	ykzV	0
BSU14570	ykyA	123
BSU14580	pdhA	5723
BSU14590	pdhB	4950
BSU14600	pdhC	13732
BSU14610	pdhD	12549
BSU14620	slp	69
BSU14629	ykzW	0
BSU14630	speA	554
BSU14640	yktA	132
BSU14650	yktB	1246
BSU14660	ykzI	1814
BSU14670	suhB	1564
BSU14680	ykzC	1233
BSU14690	yktD	216
BSU14700	nprE	5429
BSU14710	ylaA	47
BSU14720	ylaB	1
BSU14730	ylaC	21
BSU14740	ylaD	22
BSU14750	ylaE	92
BSU14760	ylaF	801
BSU14770	bipA	16552
BSU14780	ylaH	1656
BSU14790	ylaI	245
BSU14800	ylaJ	357
BSU14810	ylaK	129
BSU14820	ylaL	3584
BSU14830	ylaM	235
BSU14840	ylaN	7663
BSU14850	ftsW	1862
BSU14860	pycA	24364
BSU14870	ctaA	1321
BSU14880	ctaB	9080
BSU14890	ctaC	1174
BSU14900	ctaD	3200
BSU14910	ctaE	966
BSU14920	ctaF	376
BSU14930	ctaG	900
BSU14940	ylbA	1599
BSU14950	ylbB	252
BSU14960	ylbC	1246
BSU14970	ylbD	6
BSU14980	ylbE	11
BSU14990	ylbF	6866
BSU15000	ylbG	137
BSU15010	ylbH	282
BSU15020	coaD	275
BSU15030	ylbJ	41
BSU15040	ylbK	535
BSU15050	ylbL	594
BSU15060	ylbM	571
BSU15069	ylzH	1
BSU15070	ylbN	6012
BSU15080	rpmF	7572
BSU15090	ylbO	37
BSU15100	ylbP	6272
BSU15110	ylbQ	1057
BSU15120	yllA	1541
BSU15130	yllB	4500
BSU15140	mraW	7311
BSU15150	ftsL	5411
BSU15160	pbpB	4612
BSU15170	spoVD	300
BSU15180	murE	2375
BSU15190	mraY	606
BSU15200	murD	892
BSU15210	spoVE	911
BSU15220	murG	7506
BSU15230	murB	15966
BSU15240	divIB	2472
BSU15250	ylxW	2261
BSU15260	ylxX	2390
BSU15270	sbp	261
BSU15280	ftsA	12759
BSU15290	ftsZ	20666
BSU15300	bpr	982
BSU15310	spoIIGA	34
BSU15320	sigE	30
BSU15330	sigG	92
BSU15340	ylmA	338
BSU15350	ylmB	242
BSU15360	ylmC	76
BSU15370	ylmD	4618
BSU15380	ylmE	5618
BSU15390	sepF	7317
BSU15400	ylmG	3007
BSU15410	ylmH	1291
BSU15420	divIVA	8223
BSU15430	ileS	3916
BSU15440	ylyA	7
BSU15450	lspA	279
BSU15460	rluD	748
BSU15470	pyrR	3294
BSU15480	pyrP	2199
BSU15490	pyrB	403
BSU15500	pyrC	482
BSU15510	pyrAA	508
BSU15520	carB	2871
BSU15530	pyrK	781
BSU15540	pyrD	1124
BSU15550	pyrF	655
BSU15560	pyrE	617
BSU15570	cysH	2334
BSU15580	cysP	1889
BSU15590	sat	421
BSU15600	cysC	289
BSU15610	sumT	636
BSU15620	sirB	895
BSU15630	sirC	1057
BSU15640	yloA	2210
BSU15650	yloB	126
BSU15660	yloC	7913
BSU15670	ylzA	2400
BSU15680	gmk	2678
BSU15690	rpoZ	825
BSU15700	coaBC	629
BSU15710	priA	1521
BSU15720	def	862
BSU15730	fmt	3131
BSU15740	rsmB	2827
BSU15750	yloN	1714
BSU15760	prpC	656
BSU15770	prkC	2011
BSU15780	yloQ	2003
BSU15790	rpe	969
BSU15800	thiN	162
BSU15810	spoVM	55
BSU15820	rpmB	8531
BSU15830	yloU	1176
BSU15840	yloV	8708
BSU15850	sdaAB	4218
BSU15860	sdaAA	7271
BSU15870	recG	6355
BSU15880	ylpC	1744
BSU15890	plsX	2477
BSU15900	fabD	1602
BSU15910	fabG	1640
BSU15920	acpP	1940
BSU15930	rnc	2315
BSU15940	smc	3984
BSU15950	ftsY	1837
BSU15960	ylqB	339
BSU15970	ylxM	1523
BSU15980	ffh	14025
BSU15990	rpsP	2165
BSU16000	ylqC	2457
BSU16010	ylqD	88
BSU16020	rimM	242
BSU16030	trmD	1808
BSU16040	rplS	41599
BSU16050	rbgA	1990
BSU16060	rnhB	319
BSU16070	ylqG	669
BSU16080	ylqH	70
BSU16090	sucC	10199
BSU16100	sucD	12847
BSU16110	dprA	1942
BSU16120	topA	7014
BSU16130	gid	723
BSU16140	xerC	2138
BSU16150	clpQ	2015
BSU16160	hslU	5721
BSU16170	codY	2569
BSU16180	flgB	819
BSU16190	flgC	1408
BSU16200	fliE	1096
BSU16210	fliF	4233
BSU16220	fliG	2432
BSU16230	fliH	1566
BSU16240	fliI	4140
BSU16250	fliJ	341
BSU16260	ylxF	785
BSU16270	fliK	1234
BSU16280	flgD	259
BSU16290	flgG	924
BSU16299	ylzI	48
BSU16300	fliL	155
BSU16310	fliM	670
BSU16320	fliY	872
BSU16330	cheY	189
BSU16340	fliZ	356
BSU16350	fliP	253
BSU16360	fliQ	127
BSU16370	fliR	216
BSU16380	flhB	362
BSU16390	flhA	996
BSU16400	flhF	545
BSU16410	ylxH	331
BSU16420	cheB	447
BSU16430	cheA	1104
BSU16440	cheW	288
BSU16450	cheC	514
BSU16460	cheD	329
BSU16470	sigD	821
BSU16480	ylxL	649
BSU16490	rpsB	26998
BSU16500	tsf	8236
BSU16510	pyrH	2609
BSU16520	frr	2330
BSU16530	uppS	2128
BSU16540	cdsA	830
BSU16550	dxr	2143
BSU16560	rseP	5794
BSU16570	proS	11287
BSU16580	polC	6206
BSU16590	ylxS	1567
BSU16600	nusA	3318
BSU16610	ylxR	544
BSU16620	ylxQ	537
BSU16630	infB	10634
BSU16640	ylxP	1269
BSU16650	rbfA	9490
BSU16660	truB	581
BSU16670	ribC	1340
BSU16680	rpsO	18606
BSU16690	pnpA	22583
BSU16700	ylxY	285
BSU16710	mlpA	315
BSU16720	ymxH	14
BSU16730	spoVFA	4
BSU16740	spoVFB	14
BSU16750	asd	7673
BSU16760	dapG	3965
BSU16770	dapA	5503
BSU16780	rnjB	12476
BSU16790	tepA	67
BSU16799	ylzJ	14
BSU16800	spoIIIE	4539
BSU16810	ymfC	3629
BSU16825	ymfD	156
BSU16845	ymfF	2360
BSU16860	ymfH	7310
BSU16870	fabG	350
BSU16880	ymfJ	62
BSU16890	ymfK	2073
BSU16900	ymfK	1166
BSU16910	ymfM	3618
BSU16920	pgsA	545
BSU16930	cinA	1971
BSU16940	recA	9563
BSU16950	pbpX	163
BSU16960	ymdA	136652
BSU16970	ymdB	1143
BSU16980	spoVS	961
BSU16990	tdh	1053
BSU17000	kbl	1405
BSU17010	ymcB	6573
BSU17020	ymcA	2235
BSU17030	cotE	24
BSU17040	mutS	2584
BSU17050	mutL	3666
BSU17060	ymzD	371
BSU17070	ymcC	117
BSU17080	pksA	539
BSU17090	pksB	608
BSU17100	pksC	977
BSU17110	pksD	560
BSU17120	pksE	697
BSU17130	acpK	17
BSU17140	pksF	311
BSU17150	pksG	231
BSU17160	pksH	124
BSU17170	pksI	64
BSU17180	pksJ	1495
BSU17190	pksL	1308
BSU17200	pksM	942
BSU17210	pksN	2682
BSU17220	pksR	1897
BSU17230	pksS	947
BSU17240	ymzB	1047
BSU17250	ymaE	174
BSU17260	aprX	376
BSU17266	ymzE	4
BSU17267	ymzE	22
BSU17270	ymaC	57
BSU17280	ymaD	105
BSU17290	ebrB	57
BSU17300	ebrA	39
BSU17310	ymaG	17
BSU17320	ymaF	10
BSU17330	miaA	847
BSU17340	hfq	4105
BSU17350	ymzC	106
BSU17360	ymzA	407
BSU17370	nrdI	1553
BSU17380	nrdE	8635
BSU17390	nrdF	3867
BSU17400	ymaB	775
BSU17410	cwlC	58
BSU17420	spoVK	38
BSU17430	ynbA	1491
BSU17440	ynbB	709
BSU17450	glnR	1295
BSU17460	glnA	24568
BSU17470	ynxB	9
BSU17480	ynzF	18
BSU17490	ynzG	2
BSU17500	ynaB	326
BSU17510	ynaC	511
BSU17520	ynaD	13
BSU17530	ynaE	209
BSU17540	ynaF	97
BSU17550	ynaG	40
BSU17559	ynzI	19
BSU17560	ynaI	68
BSU17570	xynP	667
BSU17580	xynB	977
BSU17590	xylR	630
BSU17600	xylA	1978
BSU17610	xylB	386
BSU17620	yncB	200
BSU17630	yncC	1408
BSU17640	alrB	69
BSU17650	yncE	4
BSU17660	yncF	63
BSU17670	cotU	29
BSU17678	ynzJ	49
BSU17680	thyA	334
BSU17690	yncM	5241
BSU17699	ynzK	1
BSU17700	cotC	35
BSU17710	tatAC	686
BSU17720	yndA	11
BSU17730	yndB	4730
BSU17740	ynzB	80
BSU17750	yndD	52
BSU17760	yndE	31
BSU17770	yndF	11
BSU17780	yndG	97
BSU17790	yndH	24
BSU17800	yndJ	135
BSU17810	yndK	7
BSU17820	yndL	33
BSU17830	yndM	15
BSU17840	yndN	74
BSU17850	lexA	8945
BSU17860	yneA	44
BSU17870	yneB	202
BSU17880	ynzC	241
BSU17890	tkt	12048
BSU17900	yneE	59
BSU17910	yneF	1826
BSU17920	ynzD	253
BSU17930	ccdA	285
BSU17940	yneI	125
BSU17950	yneJ	1265
BSU17960	yneK	1363
BSU17970	cotM	10
BSU17980	sspP	6
BSU17990	sspO	3
BSU18000	citB	32897
BSU18010	yneN	1145
BSU18019	ynzL	7
BSU18020	sspN	13
BSU18030	tlp	37
BSU18040	yneP	141
BSU18050	yneQ	140
BSU18060	yneR	3398
BSU18070	yneS	1579
BSU18080	yneT	4773
BSU18090	parE	3045
BSU18100	parC	3000
BSU18110	ynfC	8321
BSU18120	alsT	1497
BSU18130	eglS	111
BSU18140	ynfE	0
BSU18150	xynC	551
BSU18160	xynD	665
BSU18170	yngA	7
BSU18180	yngB	572
BSU18190	yngC	1315
BSU18200	yngD	161
BSU18210	yngE	1017
BSU18220	yngF	302
BSU18230	yngG	356
BSU18239	yngHB	50
BSU18240	yngH	707
BSU18250	yngI	782
BSU18260	yngJ	465
BSU18270	ynzE	16
BSU18280	yngK	94
BSU18290	yngL	11
BSU18300	ppsE	446
BSU18310	ppsD	1863
BSU18320	ppsC	1765
BSU18330	ppsB	1445
BSU18340	ppsA	4911
BSU18350	dacC	1712
BSU18360	yoxA	1041
BSU18370	yoeA	666
BSU18380	iseA	23873
BSU18390	yoeC	968
BSU18400	yoeD	252
BSU18410	ggt	5470
BSU18420	ftsR	304
BSU18430	yogA	234
BSU18440	gltD	8164
BSU18450	gltA	22120
BSU18460	gltC	827
BSU18470	proJ	234
BSU18480	proH	196
BSU18490	rtp	119
BSU18500	fabG	289
BSU18510	yoxC	2612
BSU18520	yoxB	3246
BSU18530	yoaA	1209
BSU18540	yoaB	92
BSU18550	yoaC	112
BSU18560	yoaD	88
BSU18570	yoaE	1444
BSU18580	yoaF	250
BSU18590	yoaG	60
BSU18600	yozQ	106
BSU18610	yoaH	193
BSU18620	yoaI	199
BSU18630	exlX	1317
BSU18640	yoaK	191
BSU18650	pelB	62
BSU18660	yoaM	16
BSU18669	yozS	85
BSU18670	yoaN	23
BSU18680	yoaO	4
BSU18690	yoaP	43
BSU18700	yoaQ	14
BSU18709	yozT	5
BSU18710	yozF	14
BSU18720	yoaR	31
BSU18730	yoaS	187
BSU18740	yozG	311
BSU18750	yoaT	1192
BSU18760	yoaU	101
BSU18770	cyeA	73
BSU18780	yoaW	63
BSU18790	yoaZ	244
BSU18800	penP	1799
BSU18810	yobA	48
BSU18819	yozU	11
BSU18820	yobB	9
BSU18830	pps	1651
BSU18840	xynA	484
BSU18849	yozV	15
BSU18850	yobD	226
BSU18860	yozH	60
BSU18870	yozI	204
BSU18880	yobE	949
BSU18890	yobF	1499
BSU18898	yozW	9
BSU18899	yozX	2
BSU18900	yozJ	9
BSU18908	yozY	1169
BSU18909	yozZ	46
BSU18910	rapK	504
BSU18920	phrK	174
BSU18930	yobH	34
BSU18940	yozK	5
BSU18950	yozL	0
BSU18960	yozM	65
BSU18970	yobI	1375
BSU18979	yoyA	67
BSU18980	yobJ	353
BSU18990	yobK	109
BSU19000	yobL	491
BSU19010	yobM	326
BSU19020	yobN	52
BSU19030	yobO	2967
BSU19040	csaA	781
BSU19050	yobQ	295
BSU19060	yobR	326
BSU19070	yobS	100
BSU19080	yobT	310
BSU19090	yobU	24
BSU19100	yobV	78
BSU19110	yobW	5
BSU19120	czrA	369
BSU19130	yocA	10029
BSU19140	yozB	2746
BSU19150	yocB	5264
BSU19160	yocC	33
BSU19170	yocD	1046
BSU19180	des	1226
BSU19190	desK	887
BSU19200	desR	587
BSU19210	yocH	3328
BSU19220	yocI	345
BSU19230	yocJ	208
BSU19240	yocK	3168
BSU19250	yocL	57
BSU19259	yoyB	333
BSU19260	yocM	76
BSU19270	yozN	234
BSU19280	yocN	218
BSU19290	yozO	401
BSU19300	yozC	677
BSU19310	dhaS	62759
BSU19320	sqhC	883
BSU19330	sodF	322
BSU19340	yocR	600
BSU19350	yocS	3133
BSU19360	odhB	29063
BSU19370	sucA	35853
BSU19380	yojO	1587
BSU19390	yojN	599
BSU19400	sodC	150
BSU19410	cwlS	1706
BSU19420	yojK	220
BSU19430	yojJ	657
BSU19440	yojI	268
BSU19450	rsbRC	168
BSU19460	yojG	1499
BSU19470	yojF	195
BSU19479	yoyC	344
BSU19480	yojE	326
BSU19490	gerT	19
BSU19510	yojB	76
BSU19520	yojA	332
BSU19530	yodA	73
BSU19540	yodB	341
BSU19550	yodC	1411
BSU19560	yodD	751
BSU19570	yodE	254
BSU19579	yoyD	181
BSU19580	yodF	2493
BSU19590	ctpA	3385
BSU19600	yodH	20
BSU19610	yodI	14
BSU19620	yodJ	821
BSU19630	deoD	542
BSU19639	yoyE	4
BSU19640	yodL	161
BSU19650	yodM	95
BSU19660	yozD	0
BSU19669	yoyF	0
BSU19670	yodN	13
BSU19680	yozE	105
BSU19689	yokU	16
BSU19690	kamA	101
BSU19700	yodP	33
BSU19710	yodQ	42
BSU19720	yodR	7
BSU19730	yodS	0
BSU19740	yodT	13
BSU19749	yoyG	18
BSU19750	cgeE	180
BSU19760	cgeD	47
BSU19770	cgeC	12
BSU19780	cgeA	16
BSU19790	cgeB	45
BSU19800	phy	33
BSU19810	ypqP	15
BSU19820	yotN	0
BSU19830	yotM	10
BSU19840	yotL	134
BSU19850	yotK	6
BSU19860	yotJ	1
BSU19870	yotI	3
BSU19880	yotH	0
BSU19890	yotG	3
BSU19900	yotF	1
BSU19910	yotE	1
BSU19920	yotD	3
BSU19930	yotC	11
BSU19940	yotB	19
BSU19950	sspC	8
BSU19970	yosX	4
BSU19980	yosW	9
BSU19990	yosV	6
BSU19999	yojW	12
BSU20000	yosU	1
BSU20010	yosT	19
BSU20020	yosS	34
BSU20030	yosR	11
BSU20040	nrdF	197
BSU20050	yosQ	0
BSU20060	nrdEB	69
BSU20070	nrdI	0
BSU20080	yosL	3
BSU20090	yosK	13
BSU20100	yosJ	6
BSU20110	yosI	2
BSU20120	yosH	11
BSU20130	yosG	10
BSU20140	yosF	1
BSU20150	yosE	2
BSU20160	yosD	4
BSU20170	yosC	15
BSU20180	yosB	4
BSU20190	yosA	12
BSU20200	yorZ	5
BSU20210	yorY	2
BSU20220	yorX	0
BSU20230	yorW	0
BSU20240	yorV	2
BSU20250	mtbP	14
BSU20260	yorT	0
BSU20270	yorS	6
BSU20280	yorR	8
BSU20290	yorQ	0
BSU20300	yorP	2
BSU20310	yorO	4
BSU20320	yorN	2
BSU20330	yorM	10
BSU20340	yorL	143
BSU20350	yorK	31
BSU20360	yorJ	20
BSU20370	yorI	29
BSU20380	yorH	20
BSU20390	yorG	42
BSU20400	yorF	33
BSU20410	yorE	3
BSU20420	yorD	606
BSU20430	yorC	27
BSU20440	yorB	131
BSU20450	yorA	396
BSU20460	yoqZ	43
BSU20470	yoqY	5
BSU20480	yoqX	0
BSU20490	yoqW	1216
BSU20500	ligB	136
BSU20510	yoqU	10
BSU20520	yoqT	0
BSU20530	yoqS	4
BSU20540	yoqR	0
BSU20550	yoqP	3
BSU20560	yoqO	111
BSU20570	yoqN	4
BSU20580	yoqM	94
BSU20590	yoqL	45
BSU20600	yoqK	1
BSU20610	yoqJ	29
BSU20620	yoqI	3
BSU20630	yoqH	21
BSU20640	yoqG	5
BSU20650	yoqF	0
BSU20660	yoqE	3
BSU20670	yoqD	23
BSU20680	yoqC	7
BSU20690	yoqB	4
BSU20700	yoqA	3
BSU20710	yopZ	0
BSU20720	yopY	1
BSU20730	yopX	6
BSU20740	yopW	2
BSU20750	yopV	10
BSU20760	yopU	25
BSU20770	yopT	75
BSU20780	yopS	160
BSU20790	yopR	1558
BSU20800	yopQ	2965
BSU20810	yopP	769
BSU20820	yopO	52
BSU20830	yopN	57
BSU20840	yopM	27
BSU20850	yopL	198
BSU20860	yopK	480
