BSU	GeneID	Abundance
BSU10610	yhjR	0
BSU10620	addB	4503
BSU10630	addA	7439
BSU10640	sbcD	484
BSU10650	sbcC	3442
BSU10660	yisB	314
BSU10670	gerPF	1
BSU10680	gerPE	5
BSU10690	gerPD	7
BSU10700	gerPC	16
BSU10710	gerPB	3
BSU10720	gerPA	1
BSU10730	yisI	0
BSU10740	yisJ	0
BSU10750	yisK	55
BSU10760	yisL	46
BSU10770	wprA	1277
BSU10780	yisN	6
BSU10790	asnO	4
BSU10800	yizA	4
BSU10810	yisP	154
BSU10820	yisQ	13
BSU10830	yisR	103
BSU10840	degA	260
BSU10850	yisS	13
BSU10860	yisT	413
BSU10870	yisU	8
BSU10880	yisV	248
BSU10890	yisX	127
BSU10900	yisY	34
BSU10910	yisZ	5
BSU10920	sat	3
BSU10930	yitB	0
BSU10940	yitC	4
BSU10950	yitD	5
BSU10960	yitE	0
BSU10970	yitF	61
BSU10980	yitG	9
BSU10990	yitH	421
BSU11000	yitI	78
BSU11010	yitJ	567
BSU11020	yitK	100
BSU11030	yitL	183
BSU11040	yitM	238
BSU11055	yitO	48
BSU11070	yitP	15
BSU11079	yizB	20
BSU11080	yitQ	239
BSU11090	yitR	92
BSU11100	nprB	57
BSU11110	yitS	1258
BSU11120	yitT	1984
BSU11130	ipi	853
BSU11139	yizC	140
BSU11140	yitU	341
BSU11150	yitV	78
BSU11160	yitW	718
BSU11170	yitY	102
BSU11180	yitZ	47
BSU11190	argC	243
BSU11200	argJ	544
BSU11210	argB	269
BSU11220	argD	1321
BSU11230	carA	982
BSU11240	carB	7247
BSU11250	argF	3853
BSU11260	yjzC	556
BSU11270	yjzD	460
BSU11280	yjaU	22
BSU11290	yjaV	5
BSU11300	med	1877
BSU11310	comZ	315
BSU11320	yjzB	8
BSU11330	fabHA	637
BSU11340	fabF	1705
BSU11350	yjaZ	3
BSU11360	appD	345
BSU11370	appF	974
BSU11381	appA	1164
BSU11382	appA	2497
BSU11390	appB	1092
BSU11400	appC	1434
BSU11410	yjbA	3
BSU11420	trpS	276
BSU11430	oppA	1531
BSU11440	oppB	88
BSU11450	oppC	164
BSU11460	oppD	704
BSU11470	oppF	793
BSU11480	yjbB	72
BSU11490	yjbC	915
BSU11500	spxA	7482
BSU11510	yjbE	13
BSU11520	mecA	3045
BSU11530	coiA	124
BSU11540	pepF	3911
BSU11549	yizD	0
BSU11550	yjbH	853
BSU11560	yjbI	294
BSU11570	yjbJ	1228
BSU11580	yjbK	104
BSU11590	yjbL	1
BSU11600	yjbM	139
BSU11610	ppnK	370
BSU11620	yjbO	1951
BSU11630	yjbP	22
BSU11640	yjbQ	54
BSU11650	tenA	2332
BSU11660	tenI	3219
BSU11670	thiO	12397
BSU11680	thiS	422
BSU11690	thiG	11875
BSU11700	thiF	24663
BSU11710	yjbV	16267
BSU11720	fabI	1499
BSU11730	cotO	16
BSU11740	cotZ	2
BSU11750	cotY	2
BSU11760	cotX	13
BSU11770	cotW	0
BSU11780	cotV	8
BSU11790	yjcA	8
BSU11799	yjzK	0
BSU11809	yjcZ	1
BSU11810	spoVIF	1
BSU11820	yjcD	87
BSU11839	yjzE	759
BSU11840	yjcF	2343
BSU11850	yjcG	2469
BSU11860	yjcH	1913
BSU11870	yjcI	1420
BSU11880	yjcJ	4467
BSU11890	yjcK	372
BSU11900	yjcL	269
BSU11910	yjcM	7
BSU11920	yjcN	278
BSU11928	yjzF	2
BSU11929	yjzG	0
BSU11930	yjcO	24
BSU11940	yjcP	5
BSU11950	yjcQ	35
BSU11960	yjcR	1
BSU11970	yjcS	6
BSU11980	yjdA	87
BSU11990	yjdB	10
BSU12000	manR	14
BSU12010	manP	3
BSU12020	manA	2
BSU12030	yjdF	33
BSU12040	yjdG	56
BSU12050	yjdH	12
BSU12060	yjdI	108
BSU12069	yjzH	26
BSU12070	yjdJ	6
BSU12080	ctaO	30
BSU12090	cotT	0
BSU12100	yjeA	55
BSU12110	yjfA	32
BSU12120	yjfB	136
BSU12130	yjfC	0
BSU12140	yjgA	46
BSU12150	yjgB	29
BSU12160	yjgC	1733
BSU12170	yjgD	185
BSU12180	yjhA	53
BSU12190	yjhB	180
BSU12200	yjiA	17
BSU12210	yjiB	503
BSU12220	yjiC	848
BSU12229	yjzI	21
BSU12230	hemD	368
BSU12240	yjkA	214
BSU12250	yjkB	109
BSU12260	yjlA	110
BSU12270	yjlB	466
BSU12280	rex	722
BSU12290	ndh	4757
BSU12300	uxaC	2
BSU12310	exuM	0
BSU12320	yjmC	3
BSU12330	yjmD	3
BSU12340	uxuA	6
BSU12350	yjmF	11
BSU12360	exuT	2
BSU12370	exuR	67
BSU12380	uxaB	7
BSU12390	uxaA	31
BSU12400	yjnA	98
BSU12410	yjoA	188
BSU12420	yjoB	154
BSU12430	rapA	40299
BSU12440	phrA	2431
BSU12450	yjpA	21
BSU12460	xlyB	31
BSU12470	yjqA	146
BSU12480	yjqB	37
BSU12490	yjqC	233
BSU12500	xkdA	13
BSU12510	xre	115
BSU12519	yjzJ	1
BSU12520	xkdB	1
BSU12530	xkdC	3
BSU12539	ykzK	2
BSU12540	xkdD	8
BSU12550	xtrA	5
BSU12560	xpf	0
BSU12570	xtmA	1
BSU12580	xtmB	15
BSU12590	xkdE	16
BSU12600	xkdF	10
BSU12610	xkdG	9
BSU12619	ykzL	0
BSU12620	xkdH	4
BSU12630	xkdI	2
BSU12640	xkdJ	0
BSU12649	ykzM	0
BSU12650	xkdK	9
BSU12660	xkdM	9
BSU12671	xkdN	4
BSU12672	xkzB	0
BSU12680	xkdO	89
BSU12690	xkdP	4
BSU12700	xkdQ	2
BSU12710	xkdR	3
BSU12720	xkdS	5
BSU12730	xkdT	8
BSU12740	xkdU	6
BSU12749	xkzA	0
BSU12750	xkdV	1
BSU12760	xkdW	2
BSU12770	xkdX	0
BSU12780	xepA	4
BSU12790	xhlA	1
BSU12800	xhlB	3
BSU12810	xlyA	19
BSU12820	spoIISB	262
BSU12830	spoIISA	156
BSU12840	pit	152
BSU12850	ykaA	32
BSU12860	ykbA	199
BSU12870	mhqA	137
BSU12880	ykcB	16
BSU12890	ykcC	25
BSU12900	htrA	987
BSU12910	proG	234
BSU12920	dppA	907
BSU12930	dppB	1464
BSU12940	dppC	2058
BSU12950	dppD	4105
BSU12960	dppE	8669
BSU12970	ykfA	188
BSU12980	ykfB	570
BSU12990	ykfC	703
BSU13000	ykfD	1466
BSU13010	ykgB	2287
BSU13020	ykgA	653
BSU13030	ykhA	428
BSU13040	hmp	72
BSU13050	ykzH	0
BSU13060	ykjA	4
BSU13070	ykkA	12
BSU13080	ykkB	15
BSU13090	ykkC	3
BSU13100	ykkD	7
BSU13110	purU	1256
BSU13120	proB	1124
BSU13130	proA	2867
BSU13140	ohrA	20
BSU13150	ohrR	25
BSU13160	ohrB	2449
BSU13169	ykzN	169
BSU13170	guaD	30
BSU13180	metE	2015
BSU13190	ispA	378
BSU13200	rsbRB	51
BSU13210	thiX	2769
BSU13220	thiW	6309
BSU13230	thiV	1450
BSU13240	thiU	1382
BSU13250	ykoG	6
BSU13260	ykoH	70
BSU13270	ykoI	31
BSU13280	ykoJ	216
BSU13290	ykzD	0
BSU13299	ykzO	4
BSU13300	mgtE	486
BSU13310	tnrA	92
BSU13320	ykzB	1
BSU13330	ykoL	1
BSU13340	ykoM	277
BSU13350	ykoN	6
BSU13360	ykoP	1
BSU13370	ykoQ	18
BSU13380	ykoS	9
BSU13390	ykoT	47
BSU13400	ligD	40
BSU13410	ykoV	10
BSU13420	dgcW	75
BSU13430	ykoX	27
BSU13440	ykoY	265
BSU13450	sigI	14
BSU13460	rsgI	61
BSU13470	sspD	2
BSU13480	ykrK	54
BSU13490	ykrL	623
BSU13500	ktrD	220
BSU13509	ykzP	0
BSU13510	ykzE	0
BSU13520	ykrP	83
BSU13530	kinE	74
BSU13540	ogt	342
BSU13550	mtnA	34533
BSU13560	mtnK	14520
BSU13570	mtnU	265
BSU13580	ykrV	1041
BSU13590	mtnW	1908
BSU13600	mtnX	1244
BSU13610	mtnB	1689
BSU13620	mtnD	2519
BSU13630	ykvA	264
BSU13640	spo0E	456
BSU13650	eag	37
BSU13660	kinD	2156
BSU13670	mhqR	265
BSU13680	motB	900
BSU13690	motA	592
BSU13700	clpE	307
BSU13710	ykvI	2
BSU13720	queC	505
BSU13730	queD	599
BSU13740	queE	819
BSU13750	ykvM	920
BSU13760	ykvN	11
BSU13770	ykvO	11
BSU13780	ykvP	33
BSU13789	ykzQ	6
BSU13790	ykvQ	14
BSU13799	ykzR	4
BSU13800	ykvR	7
BSU13810	ykvS	0
BSU13819	ykzS	6
BSU13820	ykvT	8
BSU13830	ykvU	9
BSU13840	stoA	43
BSU13850	zosA	3967
BSU13860	ykvY	250
BSU13870	ykvZ	30
BSU13880	glcT	96
BSU13890	ptsG	2102
BSU13900	ptsH	792
BSU13910	ptsI	4830
BSU13920	splA	9
BSU13930	splB	101
BSU13940	ykwB	101
BSU13950	mcpC	393
BSU13960	ykwC	1460
BSU13970	ykwD	13
BSU13980	pbpH	396
BSU13990	kinA	60
BSU14000	patA	1079
BSU14009	ykzT	5
BSU14010	cheV	193
BSU14020	ykyB	187
BSU14030	ykuC	463
BSU14040	ykuD	58
BSU14050	ykuE	110
BSU14060	ykuF	188
BSU14071	fadG	218
BSU14072	ykzU	66
BSU14080	ykuH	40
BSU14090	ykuI	424
BSU14100	ykuJ	30
BSU14110	ykuK	36
BSU14120	ykzF	38
BSU14130	ykuL	23
BSU14140	ccpC	386
BSU14150	ykuN	2
BSU14160	ykuO	6
BSU14170	ykuP	5
BSU14180	dapH	354
BSU14190	dapL	433
BSU14200	ykuS	86
BSU14210	ykuT	101
BSU14220	ykuU	250
BSU14230	ykuV	228
BSU14240	rok	214
BSU14250	yknT	2
BSU14260	mobA	53
BSU14270	moeB	214
BSU14280	moeA	997
BSU14290	mobB	393
BSU14300	moaE	480
BSU14310	moaD	130
BSU14320	yknU	238
BSU14330	yknV	457
BSU14340	yknW	342
BSU14350	yknX	64
BSU14360	yknY	72
BSU14370	yknZ	277
BSU14380	fruR	837
BSU14390	fruK	744
BSU14400	fruA	2771
BSU14410	sipT	552
BSU14420	ykoA	18
BSU14430	ykpA	2478
BSU14440	ykpB	697
BSU14450	ampS	57
BSU14460	ykpC	8
BSU14470	mreBH	23
BSU14480	abh	100
BSU14490	kinC	166
BSU14500	ykqA	88
BSU14510	ktrC	638
BSU14520	adeC	152
BSU14530	rnjA	3451
BSU14540	ykzG	47
BSU14550	ykrA	71
BSU14560	def	83
BSU14569	ykzV	0
BSU14570	ykyA	138
BSU14580	pdhA	1334
BSU14590	pdhB	1619
BSU14600	pdhC	5231
BSU14610	pdhD	7431
BSU14620	slp	9
BSU14629	ykzW	28
BSU14630	speA	117
BSU14640	yktA	15
BSU14650	yktB	40
BSU14660	ykzI	379
BSU14670	suhB	110
BSU14680	ykzC	55
BSU14690	yktD	55
BSU14700	nprE	122
BSU14710	ylaA	3
BSU14720	ylaB	1
BSU14730	ylaC	14
BSU14740	ylaD	16
BSU14750	ylaE	8
BSU14760	ylaF	646
BSU14770	bipA	2653
BSU14780	ylaH	1065
BSU14790	ylaI	8
BSU14800	ylaJ	65
BSU14810	ylaK	11
BSU14820	ylaL	421
BSU14830	ylaM	12
BSU14840	ylaN	524
BSU14850	ftsW	1902
BSU14860	pycA	29543
BSU14870	ctaA	863
BSU14880	ctaB	1390
BSU14890	ctaC	167
BSU14900	ctaD	317
BSU14910	ctaE	71
BSU14920	ctaF	30
BSU14930	ctaG	99
BSU14940	ylbA	556
BSU14950	ylbB	20
BSU14960	ylbC	162
BSU14970	ylbD	1
BSU14980	ylbE	4
BSU14990	ylbF	1049
BSU15000	ylbG	19
BSU15010	ylbH	68
BSU15020	coaD	104
BSU15030	ylbJ	8
BSU15040	ylbK	28
BSU15050	ylbL	78
BSU15060	ylbM	247
BSU15069	ylzH	1
BSU15070	ylbN	368
BSU15080	rpmF	4240
BSU15090	ylbO	29
BSU15100	ylbP	733
BSU15110	ylbQ	43
BSU15120	yllA	224
BSU15130	yllB	140
BSU15140	mraW	809
BSU15150	ftsL	1059
BSU15160	pbpB	756
BSU15170	spoVD	26
BSU15180	murE	83
BSU15190	mraY	135
BSU15200	murD	374
BSU15210	spoVE	619
BSU15220	murG	315
BSU15230	murB	538
BSU15240	divIB	80
BSU15250	ylxW	144
BSU15260	ylxX	123
BSU15270	sbp	8
BSU15280	ftsA	775
BSU15290	ftsZ	7636
BSU15300	bpr	3884
BSU15310	spoIIGA	4
BSU15320	sigE	7
BSU15330	sigG	52
BSU15340	ylmA	28
BSU15350	ylmB	913
BSU15360	ylmC	254
BSU15370	ylmD	1088
BSU15380	ylmE	1017
BSU15390	sepF	2186
BSU15400	ylmG	857
BSU15410	ylmH	205
BSU15420	divIVA	1614
BSU15430	ileS	3208
BSU15440	ylyA	2
BSU15450	lspA	7
BSU15460	rluD	256
BSU15470	pyrR	879
BSU15480	pyrP	2651
BSU15490	pyrB	537
BSU15500	pyrC	1494
BSU15510	pyrAA	1559
BSU15520	carB	6825
BSU15530	pyrK	1866
BSU15540	pyrD	2313
BSU15550	pyrF	1066
BSU15560	pyrE	1677
BSU15570	cysH	1365
BSU15580	cysP	1537
BSU15590	sat	2097
BSU15600	cysC	2795
BSU15610	sumT	4523
BSU15620	sirB	4206
BSU15630	sirC	2576
BSU15640	yloA	1141
BSU15650	yloB	40
BSU15660	yloC	431
BSU15670	ylzA	268
BSU15680	gmk	433
BSU15690	rpoZ	199
BSU15700	coaBC	85
BSU15710	priA	260
BSU15720	def	110
BSU15730	fmt	919
BSU15740	rsmB	1412
BSU15750	yloN	1512
BSU15760	prpC	190
BSU15770	prkC	518
BSU15780	yloQ	796
BSU15790	rpe	424
BSU15800	thiN	53
BSU15810	spoVM	49
BSU15820	rpmB	980
BSU15830	yloU	83
BSU15840	yloV	1130
BSU15850	sdaAB	226
BSU15860	sdaAA	995
BSU15870	recG	631
BSU15880	ylpC	811
BSU15890	plsX	834
BSU15900	fabD	505
BSU15910	fabG	1235
BSU15920	acpP	1161
BSU15930	rnc	188
BSU15940	smc	1628
BSU15950	ftsY	1057
BSU15960	ylqB	685
BSU15970	ylxM	146
BSU15980	ffh	3539
BSU15990	rpsP	529
BSU16000	ylqC	1641
BSU16010	ylqD	4
BSU16020	rimM	122
BSU16030	trmD	489
BSU16040	rplS	3303
BSU16050	rbgA	388
BSU16060	rnhB	146
BSU16070	ylqG	440
BSU16080	ylqH	24
BSU16090	sucC	2280
BSU16100	sucD	4340
BSU16110	dprA	611
BSU16120	topA	2456
BSU16130	gid	174
BSU16140	xerC	180
BSU16150	clpQ	322
BSU16160	hslU	2423
BSU16170	codY	1512
BSU16180	flgB	31
BSU16190	flgC	125
BSU16200	fliE	113
BSU16210	fliF	618
BSU16220	fliG	335
BSU16230	fliH	217
BSU16240	fliI	848
BSU16250	fliJ	74
BSU16260	ylxF	204
BSU16270	fliK	612
BSU16280	flgD	130
BSU16290	flgG	614
BSU16299	ylzI	21
BSU16300	fliL	50
BSU16310	fliM	252
BSU16320	fliY	128
BSU16330	cheY	84
BSU16340	fliZ	118
BSU16350	fliP	78
BSU16360	fliQ	57
BSU16370	fliR	112
BSU16380	flhB	195
BSU16390	flhA	510
BSU16400	flhF	216
BSU16410	ylxH	182
BSU16420	cheB	196
BSU16430	cheA	496
BSU16440	cheW	171
BSU16450	cheC	307
BSU16460	cheD	257
BSU16470	sigD	260
BSU16480	ylxL	255
BSU16490	rpsB	1225
BSU16500	tsf	1133
BSU16510	pyrH	81
BSU16520	frr	260
BSU16530	uppS	137
BSU16540	cdsA	49
BSU16550	dxr	95
BSU16560	rseP	1887
BSU16570	proS	5644
BSU16580	polC	1563
BSU16590	ylxS	168
BSU16600	nusA	1027
BSU16610	ylxR	155
BSU16620	ylxQ	279
BSU16630	infB	6555
BSU16640	ylxP	638
BSU16650	rbfA	1464
BSU16660	truB	46
BSU16670	ribC	173
BSU16680	rpsO	1146
BSU16690	pnpA	4516
BSU16700	ylxY	15
BSU16710	mlpA	64
BSU16720	ymxH	8
BSU16730	spoVFA	6
BSU16740	spoVFB	5
BSU16750	asd	1356
BSU16760	dapG	1759
BSU16770	dapA	2496
BSU16780	rnjB	19221
BSU16790	tepA	32
BSU16799	ylzJ	5
BSU16800	spoIIIE	1562
BSU16810	ymfC	148
BSU16825	ymfD	47
BSU16845	ymfF	534
BSU16860	ymfH	2658
BSU16870	fabG	83
BSU16880	ymfJ	46
BSU16890	ymfK	96
BSU16900	ymfK	39
BSU16910	ymfM	223
BSU16920	pgsA	101
BSU16930	cinA	1318
BSU16940	recA	15095
BSU16950	pbpX	2
BSU16960	ymdA	49902
BSU16970	ymdB	348
BSU16980	spoVS	348
BSU16990	tdh	270
BSU17000	kbl	244
BSU17010	ymcB	5703
BSU17020	ymcA	1083
BSU17030	cotE	12
BSU17040	mutS	593
BSU17050	mutL	1611
BSU17060	ymzD	82
BSU17070	ymcC	23
BSU17080	pksA	379
BSU17090	pksB	54
BSU17100	pksC	50
BSU17110	pksD	163
BSU17120	pksE	193
BSU17130	acpK	29
BSU17140	pksF	442
BSU17150	pksG	160
BSU17160	pksH	103
BSU17170	pksI	27
BSU17180	pksJ	3596
BSU17190	pksL	3135
BSU17200	pksM	2324
BSU17210	pksN	3194
BSU17220	pksR	2180
BSU17230	pksS	92
BSU17240	ymzB	96
BSU17250	ymaE	84
BSU17260	aprX	77
BSU17266	ymzE	0
BSU17267	ymzE	10
BSU17270	ymaC	1
BSU17280	ymaD	15
BSU17290	ebrB	32
BSU17300	ebrA	16
BSU17310	ymaG	3
BSU17320	ymaF	0
BSU17330	miaA	30
BSU17340	hfq	177
BSU17350	ymzC	15
BSU17360	ymzA	33
BSU17370	nrdI	69
BSU17380	nrdE	4685
BSU17390	nrdF	4596
BSU17400	ymaB	427
BSU17410	cwlC	27
BSU17420	spoVK	54
BSU17430	ynbA	16
BSU17440	ynbB	198
BSU17450	glnR	723
BSU17460	glnA	11425
BSU17470	ynxB	3
BSU17480	ynzF	13
BSU17490	ynzG	1
BSU17500	ynaB	70
BSU17510	ynaC	106
BSU17520	ynaD	0
BSU17530	ynaE	5
BSU17540	ynaF	3
BSU17550	ynaG	2
BSU17559	ynzI	3
BSU17560	ynaI	14
BSU17570	xynP	11
BSU17580	xynB	50
BSU17590	xylR	46
BSU17600	xylA	94
BSU17610	xylB	13
BSU17620	yncB	5
BSU17630	yncC	77
BSU17640	alrB	34
BSU17650	yncE	0
BSU17660	yncF	12
BSU17670	cotU	2
BSU17678	ynzJ	3
BSU17680	thyA	31
BSU17690	yncM	1297
BSU17699	ynzK	0
BSU17700	cotC	2
BSU17710	tatAC	33
BSU17720	yndA	0
BSU17730	yndB	690
BSU17740	ynzB	25
BSU17750	yndD	6
BSU17760	yndE	1
BSU17770	yndF	3
BSU17780	yndG	14
BSU17790	yndH	15
BSU17800	yndJ	35
BSU17810	yndK	2
BSU17820	yndL	11
BSU17830	yndM	3
BSU17840	yndN	12
BSU17850	lexA	966
BSU17860	yneA	8
BSU17870	yneB	11
BSU17880	ynzC	10
BSU17890	tkt	3869
BSU17900	yneE	0
BSU17910	yneF	13
BSU17920	ynzD	42
BSU17930	ccdA	29
BSU17940	yneI	9
BSU17950	yneJ	208
BSU17960	yneK	172
BSU17970	cotM	2
BSU17980	sspP	0
BSU17990	sspO	0
BSU18000	citB	22560
BSU18010	yneN	202
BSU18019	ynzL	3
BSU18020	sspN	3
BSU18030	tlp	5
BSU18040	yneP	4
BSU18050	yneQ	11
BSU18060	yneR	930
BSU18070	yneS	136
BSU18080	yneT	1263
BSU18090	parE	486
BSU18100	parC	1842
BSU18110	ynfC	845
BSU18120	alsT	79
BSU18130	eglS	116
BSU18140	ynfE	0
BSU18150	xynC	847
BSU18160	xynD	607
BSU18170	yngA	4
BSU18180	yngB	188
BSU18190	yngC	668
BSU18200	yngD	24
BSU18210	yngE	32
BSU18220	yngF	10
BSU18230	yngG	2
BSU18239	yngHB	1
BSU18240	yngH	7
BSU18250	yngI	3
BSU18260	yngJ	10
BSU18270	ynzE	1
BSU18280	yngK	8
BSU18290	yngL	1
BSU18300	ppsE	473
BSU18310	ppsD	1957
BSU18320	ppsC	1153
BSU18330	ppsB	1554
BSU18340	ppsA	2266
BSU18350	dacC	478
BSU18360	yoxA	262
BSU18370	yoeA	778
BSU18380	iseA	2850
BSU18390	yoeC	26
BSU18400	yoeD	21
BSU18410	ggt	321
BSU18420	ftsR	131
BSU18430	yogA	38
BSU18440	gltD	16220
BSU18450	gltA	32822
BSU18460	gltC	325
BSU18470	proJ	44
BSU18480	proH	12
BSU18490	rtp	10
BSU18500	fabG	43
BSU18510	yoxC	396
BSU18520	yoxB	709
BSU18530	yoaA	415
BSU18540	yoaB	175
BSU18550	yoaC	141
BSU18560	yoaD	20
BSU18570	yoaE	1562
BSU18580	yoaF	189
BSU18590	yoaG	2
BSU18600	yozQ	18
BSU18610	yoaH	72
BSU18620	yoaI	30
BSU18630	exlX	208
BSU18640	yoaK	57
BSU18650	pelB	33
BSU18660	yoaM	0
BSU18669	yozS	1
BSU18670	yoaN	1
BSU18680	yoaO	0
BSU18690	yoaP	3
BSU18700	yoaQ	0
BSU18709	yozT	1
BSU18710	yozF	8
BSU18720	yoaR	3
BSU18730	yoaS	37
BSU18740	yozG	32
BSU18750	yoaT	156
BSU18760	yoaU	7
BSU18770	cyeA	22
BSU18780	yoaW	90
BSU18790	yoaZ	62
BSU18800	penP	140
BSU18810	yobA	5
BSU18819	yozU	1
BSU18820	yobB	6
BSU18830	pps	156
BSU18840	xynA	264
BSU18849	yozV	0
BSU18850	yobD	4
BSU18860	yozH	8
BSU18870	yozI	12
BSU18880	yobE	137
BSU18890	yobF	94
BSU18898	yozW	9
BSU18899	yozX	0
BSU18900	yozJ	0
BSU18908	yozY	18
BSU18909	yozZ	2
BSU18910	rapK	20
BSU18920	phrK	8
BSU18930	yobH	1
BSU18940	yozK	0
BSU18950	yozL	0
BSU18960	yozM	4
BSU18970	yobI	63
BSU18979	yoyA	3
BSU18980	yobJ	18
BSU18990	yobK	43
BSU19000	yobL	17
BSU19010	yobM	31
BSU19020	yobN	1
BSU19030	yobO	113
BSU19040	csaA	113
BSU19050	yobQ	39
BSU19060	yobR	23
BSU19070	yobS	10
BSU19080	yobT	33
BSU19090	yobU	29
BSU19100	yobV	11
BSU19110	yobW	0
BSU19120	czrA	60
BSU19130	yocA	267
BSU19140	yozB	281
BSU19150	yocB	918
BSU19160	yocC	7
BSU19170	yocD	285
BSU19180	des	79
BSU19190	desK	161
BSU19200	desR	173
BSU19210	yocH	935
BSU19220	yocI	119
BSU19230	yocJ	24
BSU19240	yocK	963
BSU19250	yocL	0
BSU19259	yoyB	7
BSU19260	yocM	3
BSU19270	yozN	13
BSU19280	yocN	14
BSU19290	yozO	23
BSU19300	yozC	12
BSU19310	dhaS	2628
BSU19320	sqhC	24
BSU19330	sodF	13
BSU19340	yocR	232
BSU19350	yocS	2297
BSU19360	odhB	12405
BSU19370	sucA	12652
BSU19380	yojO	681
BSU19390	yojN	89
BSU19400	sodC	10
BSU19410	cwlS	62
BSU19420	yojK	44
BSU19430	yojJ	42
BSU19440	yojI	228
BSU19450	rsbRC	192
BSU19460	yojG	644
BSU19470	yojF	87
BSU19479	yoyC	14
BSU19480	yojE	58
BSU19490	gerT	3
BSU19510	yojB	2
BSU19520	yojA	6
BSU19530	yodA	22
BSU19540	yodB	131
BSU19550	yodC	606
BSU19560	yodD	99
BSU19570	yodE	19
BSU19579	yoyD	5
BSU19580	yodF	200
BSU19590	ctpA	1266
BSU19600	yodH	7
BSU19610	yodI	7
BSU19620	yodJ	113
BSU19630	deoD	43
BSU19639	yoyE	0
BSU19640	yodL	72
BSU19650	yodM	27
BSU19660	yozD	1
BSU19669	yoyF	0
BSU19670	yodN	11
BSU19680	yozE	133
BSU19689	yokU	4
BSU19690	kamA	4
BSU19700	yodP	2
BSU19710	yodQ	1
BSU19720	yodR	0
BSU19730	yodS	2
BSU19740	yodT	1
BSU19749	yoyG	27
BSU19750	cgeE	63
BSU19760	cgeD	15
BSU19770	cgeC	4
BSU19780	cgeA	1
BSU19790	cgeB	12
BSU19800	phy	5
BSU19810	ypqP	2
BSU19820	yotN	0
BSU19830	yotM	1
BSU19840	yotL	9
BSU19850	yotK	0
BSU19860	yotJ	0
BSU19870	yotI	0
BSU19880	yotH	0
BSU19890	yotG	0
BSU19900	yotF	0
BSU19910	yotE	0
BSU19920	yotD	0
BSU19930	yotC	0
BSU19940	yotB	1
BSU19950	sspC	9
BSU19970	yosX	0
BSU19980	yosW	0
BSU19990	yosV	1
BSU19999	yojW	2
BSU20000	yosU	0
BSU20010	yosT	7
BSU20020	yosS	4
BSU20030	yosR	0
BSU20040	nrdF	1
BSU20050	yosQ	0
BSU20060	nrdEB	0
BSU20070	nrdI	0
BSU20080	yosL	0
BSU20090	yosK	1
BSU20100	yosJ	1
BSU20110	yosI	0
BSU20120	yosH	0
BSU20130	yosG	0
BSU20140	yosF	0
BSU20150	yosE	0
BSU20160	yosD	0
BSU20170	yosC	0
BSU20180	yosB	1
BSU20190	yosA	5
BSU20200	yorZ	0
BSU20210	yorY	1
BSU20220	yorX	0
BSU20230	yorW	0
BSU20240	yorV	0
BSU20250	mtbP	0
BSU20260	yorT	0
BSU20270	yorS	0
BSU20280	yorR	1
BSU20290	yorQ	0
BSU20300	yorP	0
BSU20310	yorO	1
BSU20320	yorN	0
BSU20330	yorM	1
BSU20340	yorL	2
BSU20350	yorK	0
BSU20360	yorJ	0
BSU20370	yorI	1
BSU20380	yorH	0
BSU20390	yorG	1
BSU20400	yorF	1
BSU20410	yorE	1
BSU20420	yorD	22
BSU20430	yorC	0
BSU20440	yorB	39
BSU20450	yorA	36
BSU20460	yoqZ	1
BSU20470	yoqY	0
BSU20480	yoqX	0
BSU20490	yoqW	158
BSU20500	ligB	4
BSU20510	yoqU	0
BSU20520	yoqT	2
BSU20530	yoqS	0
BSU20540	yoqR	0
BSU20550	yoqP	0
BSU20560	yoqO	19
BSU20570	yoqN	0
BSU20580	yoqM	155
BSU20590	yoqL	0
BSU20600	yoqK	0
BSU20610	yoqJ	0
BSU20620	yoqI	0
BSU20630	yoqH	1
BSU20640	yoqG	1
BSU20650	yoqF	0
BSU20660	yoqE	0
BSU20670	yoqD	0
BSU20680	yoqC	0
BSU20690	yoqB	0
BSU20700	yoqA	0
BSU20710	yopZ	0
BSU20720	yopY	0
BSU20730	yopX	1
BSU20740	yopW	0
BSU20750	yopV	0
BSU20760	yopU	0
BSU20770	yopT	3
BSU20780	yopS	77
BSU20790	yopR	75
BSU20800	yopQ	116
BSU20810	yopP	38
BSU20820	yopO	0
BSU20830	yopN	1
BSU20840	yopM	0
BSU20850	yopL	19
BSU20860	yopK	90
BSU20870	yopJ	30
BSU20880	yopI	16
BSU20890	yopH	16
BSU20900	yopG	2
BSU20910	yopF	2
BSU20920	yopE	2
BSU20928	yoyH	9
BSU20929	yoyI	5
BSU20930	yopD	79
BSU20940	yopC	145
BSU20950	yopB	0
BSU20960	yopA	50
BSU20970	yonX	5
BSU20980	yonV	3
BSU20990	yonU	78
BSU20999	yoyJ	52
BSU21000	yonT	124
BSU21010	yonS	20
BSU21020	yonR	4
BSU21030	yonP	3
BSU21040	yonO	3
BSU21050	yonN	4
BSU21060	yonK	0
BSU21070	yonJ	0
BSU21080	yonI	12
BSU21090	yonH	1
BSU21100	yonG	0
BSU21110	yonF	4
BSU21120	yonE	3
BSU21130	yonD	9
BSU21140	yonC	2
BSU21150	yonB	5
BSU21160	yonA	1
BSU21170	yomZ	0
BSU21180	yomY	0
