BSU	GeneID	Abundance
BSU10480	yhjE	714
BSU10490	sipV	493
BSU10500	yhjG	315
BSU10510	yhjH	147
BSU10520	glcP	29
BSU10530	ntdC	116
BSU10540	ntdB	50
BSU10550	ntdA	18
BSU10560	yhjM	164
BSU10570	yhjN	720
BSU10580	yhjO	8
BSU10590	yhjP	583
BSU10600	yhjQ	13
BSU10610	yhjR	0
BSU10620	addB	3736
BSU10630	addA	7413
BSU10640	sbcD	2134
BSU10650	sbcC	8509
BSU10660	yisB	810
BSU10670	gerPF	6
BSU10680	gerPE	6
BSU10690	gerPD	1
BSU10700	gerPC	14
BSU10710	gerPB	3
BSU10720	gerPA	4
BSU10730	yisI	9
BSU10740	yisJ	0
BSU10750	yisK	805
BSU10760	yisL	375
BSU10770	wprA	27386
BSU10780	yisN	22
BSU10790	asnO	25
BSU10800	yizA	22
BSU10810	yisP	330
BSU10820	yisQ	6
BSU10830	yisR	266
BSU10840	degA	496
BSU10850	yisS	39
BSU10860	yisT	424
BSU10870	yisU	7
BSU10880	yisV	261
BSU10890	yisX	334
BSU10900	yisY	142
BSU10910	yisZ	4
BSU10920	sat	8
BSU10930	yitB	2
BSU10940	yitC	7
BSU10950	yitD	17
BSU10960	yitE	1
BSU10970	yitF	49
BSU10980	yitG	26
BSU10990	yitH	1013
BSU11000	yitI	473
BSU11010	yitJ	960
BSU11020	yitK	928
BSU11030	yitL	752
BSU11040	yitM	53
BSU11055	yitO	22
BSU11070	yitP	0
BSU11079	yizB	19
BSU11080	yitQ	80
BSU11090	yitR	66
BSU11100	nprB	49
BSU11110	yitS	1130
BSU11120	yitT	821
BSU11130	ipi	360
BSU11139	yizC	245
BSU11140	yitU	896
BSU11150	yitV	989
BSU11160	yitW	1033
BSU11170	yitY	891
BSU11180	yitZ	383
BSU11190	argC	3554
BSU11200	argJ	7185
BSU11210	argB	4145
BSU11220	argD	9574
BSU11230	carA	8115
BSU11240	carB	44150
BSU11250	argF	17555
BSU11260	yjzC	74
BSU11270	yjzD	807
BSU11280	yjaU	26
BSU11290	yjaV	3
BSU11300	med	1222
BSU11310	comZ	238
BSU11320	yjzB	7
BSU11330	fabHA	3311
BSU11340	fabF	4623
BSU11350	yjaZ	5
BSU11360	appD	939
BSU11370	appF	2459
BSU11381	appA	4295
BSU11382	appA	6642
BSU11390	appB	1297
BSU11400	appC	1950
BSU11410	yjbA	75
BSU11420	trpS	3915
BSU11430	oppA	27677
BSU11440	oppB	1727
BSU11450	oppC	1888
BSU11460	oppD	6162
BSU11470	oppF	6252
BSU11480	yjbB	54
BSU11490	yjbC	6693
BSU11500	spxA	13346
BSU11510	yjbE	31
BSU11520	mecA	4253
BSU11530	coiA	107
BSU11540	pepF	6610
BSU11549	yizD	1
BSU11550	yjbH	1096
BSU11560	yjbI	362
BSU11570	yjbJ	2114
BSU11580	yjbK	283
BSU11590	yjbL	136
BSU11600	yjbM	731
BSU11610	ppnK	1097
BSU11620	yjbO	2577
BSU11630	yjbP	159
BSU11640	yjbQ	719
BSU11650	tenA	7379
BSU11660	tenI	8181
BSU11670	thiO	22468
BSU11680	thiS	834
BSU11690	thiG	19172
BSU11700	thiF	35478
BSU11710	yjbV	29109
BSU11720	fabI	9539
BSU11730	cotO	93
BSU11740	cotZ	2
BSU11750	cotY	2
BSU11760	cotX	8
BSU11770	cotW	7
BSU11780	cotV	7
BSU11790	yjcA	4
BSU11799	yjzK	0
BSU11809	yjcZ	2
BSU11810	spoVIF	2
BSU11820	yjcD	318
BSU11839	yjzE	705
BSU11840	yjcF	3815
BSU11850	yjcG	4967
BSU11860	yjcH	3347
BSU11870	yjcI	1991
BSU11880	yjcJ	4500
BSU11890	yjcK	266
BSU11900	yjcL	140
BSU11910	yjcM	1251
BSU11920	yjcN	584
BSU11928	yjzF	3
BSU11929	yjzG	4
BSU11930	yjcO	30
BSU11940	yjcP	155
BSU11950	yjcQ	183
BSU11960	yjcR	0
BSU11970	yjcS	352
BSU11980	yjdA	914
BSU11990	yjdB	16
BSU12000	manR	78
BSU12010	manP	10
BSU12020	manA	3
BSU12030	yjdF	147
BSU12040	yjdG	133
BSU12050	yjdH	72
BSU12060	yjdI	295
BSU12069	yjzH	905
BSU12070	yjdJ	34
BSU12080	ctaO	27
BSU12090	cotT	5
BSU12100	yjeA	703
BSU12110	yjfA	201
BSU12120	yjfB	872
BSU12130	yjfC	3
BSU12140	yjgA	46
BSU12150	yjgB	43
BSU12160	yjgC	3291
BSU12170	yjgD	753
BSU12180	yjhA	211
BSU12190	yjhB	135
BSU12200	yjiA	12
BSU12210	yjiB	315
BSU12220	yjiC	703
BSU12229	yjzI	16
BSU12230	hemD	779
BSU12240	yjkA	344
BSU12250	yjkB	189
BSU12260	yjlA	534
BSU12270	yjlB	132
BSU12280	rex	4341
BSU12290	ndh	20046
BSU12300	uxaC	13
BSU12310	exuM	1
BSU12320	yjmC	4
BSU12330	yjmD	10
BSU12340	uxuA	19
BSU12350	yjmF	20
BSU12360	exuT	16
BSU12370	exuR	256
BSU12380	uxaB	16
BSU12390	uxaA	38
BSU12400	yjnA	97
BSU12410	yjoA	3061
BSU12420	yjoB	6493
BSU12430	rapA	10691
BSU12440	phrA	436
BSU12450	yjpA	81
BSU12460	xlyB	139
BSU12470	yjqA	722
BSU12480	yjqB	125
BSU12490	yjqC	246
BSU12500	xkdA	50
BSU12510	xre	309
BSU12519	yjzJ	0
BSU12520	xkdB	13
BSU12530	xkdC	30
BSU12539	ykzK	7
BSU12540	xkdD	25
BSU12550	xtrA	8
BSU12560	xpf	10
BSU12570	xtmA	211
BSU12580	xtmB	365
BSU12590	xkdE	709
BSU12600	xkdF	523
BSU12610	xkdG	674
BSU12619	ykzL	231
BSU12620	xkdH	140
BSU12630	xkdI	264
BSU12640	xkdJ	239
BSU12649	ykzM	69
BSU12650	xkdK	646
BSU12660	xkdM	283
BSU12671	xkdN	149
BSU12672	xkzB	11
BSU12680	xkdO	1111
BSU12690	xkdP	196
BSU12700	xkdQ	269
BSU12710	xkdR	68
BSU12720	xkdS	112
BSU12730	xkdT	324
BSU12740	xkdU	166
BSU12749	xkzA	45
BSU12750	xkdV	353
BSU12760	xkdW	72
BSU12770	xkdX	12
BSU12780	xepA	329
BSU12790	xhlA	124
BSU12800	xhlB	60
BSU12810	xlyA	309
BSU12820	spoIISB	90
BSU12830	spoIISA	81
BSU12840	pit	1418
BSU12850	ykaA	620
BSU12860	ykbA	291
BSU12870	mhqA	475
BSU12880	ykcB	43
BSU12890	ykcC	53
BSU12900	htrA	1931
BSU12910	proG	735
BSU12920	dppA	1459
BSU12930	dppB	477
BSU12940	dppC	230
BSU12950	dppD	271
BSU12960	dppE	593
BSU12970	ykfA	177
BSU12980	ykfB	218
BSU12990	ykfC	217
BSU13000	ykfD	248
BSU13010	ykgB	12575
BSU13020	ykgA	664
BSU13030	ykhA	2985
BSU13040	hmp	164
BSU13050	ykzH	1
BSU13060	ykjA	2
BSU13070	ykkA	39
BSU13080	ykkB	37
BSU13090	ykkC	31
BSU13100	ykkD	43
BSU13110	purU	2261
BSU13120	proB	3785
BSU13130	proA	6513
BSU13140	ohrA	529
BSU13150	ohrR	144
BSU13160	ohrB	1762
BSU13169	ykzN	88
BSU13170	guaD	34
BSU13180	metE	4905
BSU13190	ispA	61
BSU13200	rsbRB	2305
BSU13210	thiX	6328
BSU13220	thiW	15019
BSU13230	thiV	2566
BSU13240	thiU	4657
BSU13250	ykoG	60
BSU13260	ykoH	224
BSU13270	ykoI	130
BSU13280	ykoJ	299
BSU13290	ykzD	7
BSU13299	ykzO	0
BSU13300	mgtE	508
BSU13310	tnrA	339
BSU13320	ykzB	3
BSU13330	ykoL	4
BSU13340	ykoM	603
BSU13350	ykoN	17
BSU13360	ykoP	1
BSU13370	ykoQ	6
BSU13380	ykoS	15
BSU13390	ykoT	47
BSU13400	ligD	101
BSU13410	ykoV	40
BSU13420	dgcW	500
BSU13430	ykoX	185
BSU13440	ykoY	207
BSU13450	sigI	72
BSU13460	rsgI	167
BSU13470	sspD	4
BSU13480	ykrK	145
BSU13490	ykrL	2916
BSU13500	ktrD	198
BSU13509	ykzP	0
BSU13510	ykzE	2
BSU13520	ykrP	9
BSU13530	kinE	232
BSU13540	ogt	314
BSU13550	mtnA	126728
BSU13560	mtnK	53071
BSU13570	mtnU	1836
BSU13580	ykrV	4835
BSU13590	mtnW	3366
BSU13600	mtnX	2230
BSU13610	mtnB	2990
BSU13620	mtnD	3437
BSU13630	ykvA	217
BSU13640	spo0E	143
BSU13650	eag	39
BSU13660	kinD	1310
BSU13670	mhqR	562
BSU13680	motB	4368
BSU13690	motA	4072
BSU13700	clpE	2265
BSU13710	ykvI	8
BSU13720	queC	695
BSU13730	queD	603
BSU13740	queE	722
BSU13750	ykvM	908
BSU13760	ykvN	45
BSU13770	ykvO	19
BSU13780	ykvP	7
BSU13789	ykzQ	16
BSU13790	ykvQ	31
BSU13799	ykzR	10
BSU13800	ykvR	52
BSU13810	ykvS	489
BSU13819	ykzS	32
BSU13820	ykvT	5
BSU13830	ykvU	23
BSU13840	stoA	116
BSU13850	zosA	1451
BSU13860	ykvY	3293
BSU13870	ykvZ	192
BSU13880	glcT	882
BSU13890	ptsG	17043
BSU13900	ptsH	8161
BSU13910	ptsI	91101
BSU13920	splA	121
BSU13930	splB	413
BSU13940	ykwB	318
BSU13950	mcpC	9095
BSU13960	ykwC	3677
BSU13970	ykwD	63
BSU13980	pbpH	1964
BSU13990	kinA	435
BSU14000	patA	2314
BSU14009	ykzT	7
BSU14010	cheV	2326
BSU14020	ykyB	648
BSU14030	ykuC	797
BSU14040	ykuD	153
BSU14050	ykuE	242
BSU14060	ykuF	404
BSU14071	fadG	397
BSU14072	ykzU	112
BSU14080	ykuH	226
BSU14090	ykuI	1832
BSU14100	ykuJ	1051
BSU14110	ykuK	1411
BSU14120	ykzF	257
BSU14130	ykuL	132
BSU14140	ccpC	396
BSU14150	ykuN	785
BSU14160	ykuO	1316
BSU14170	ykuP	1107
BSU14180	dapH	6598
BSU14190	dapL	3770
BSU14200	ykuS	617
BSU14210	ykuT	176
BSU14220	ykuU	359
BSU14230	ykuV	244
BSU14240	rok	2065
BSU14250	yknT	4
BSU14260	mobA	369
BSU14270	moeB	1056
BSU14280	moeA	2167
BSU14290	mobB	743
BSU14300	moaE	1177
BSU14310	moaD	278
BSU14320	yknU	97
BSU14330	yknV	229
BSU14340	yknW	4470
BSU14350	yknX	7924
BSU14360	yknY	5071
BSU14370	yknZ	11004
BSU14380	fruR	1380
BSU14390	fruK	1569
BSU14400	fruA	904
BSU14410	sipT	912
BSU14420	ykoA	117
BSU14430	ykpA	6050
BSU14440	ykpB	1560
BSU14450	ampS	1859
BSU14460	ykpC	40
BSU14470	mreBH	192
BSU14480	abh	2921
BSU14490	kinC	984
BSU14500	ykqA	675
BSU14510	ktrC	1289
BSU14520	adeC	2936
BSU14530	rnjA	28124
BSU14540	ykzG	495
BSU14550	ykrA	534
BSU14560	def	944
BSU14569	ykzV	2
BSU14570	ykyA	188
BSU14580	pdhA	17836
BSU14590	pdhB	19007
BSU14600	pdhC	43198
BSU14610	pdhD	48835
BSU14620	slp	2
BSU14629	ykzW	0
BSU14630	speA	341
BSU14640	yktA	344
BSU14650	yktB	1248
BSU14660	ykzI	159
BSU14670	suhB	1139
BSU14680	ykzC	702
BSU14690	yktD	122
BSU14700	nprE	648
BSU14710	ylaA	43
BSU14720	ylaB	6
BSU14730	ylaC	57
BSU14740	ylaD	47
BSU14750	ylaE	59
BSU14760	ylaF	734
BSU14770	bipA	7899
BSU14780	ylaH	2692
BSU14790	ylaI	83
BSU14800	ylaJ	19
BSU14810	ylaK	24
BSU14820	ylaL	4954
BSU14830	ylaM	93
BSU14840	ylaN	369
BSU14850	ftsW	916
BSU14860	pycA	68285
BSU14870	ctaA	686
BSU14880	ctaB	2916
BSU14890	ctaC	146
BSU14900	ctaD	170
BSU14910	ctaE	30
BSU14920	ctaF	23
BSU14930	ctaG	37
BSU14940	ylbA	399
BSU14950	ylbB	57
BSU14960	ylbC	448
BSU14970	ylbD	10
BSU14980	ylbE	2
BSU14990	ylbF	1283
BSU15000	ylbG	151
BSU15010	ylbH	539
BSU15020	coaD	477
BSU15030	ylbJ	5
BSU15040	ylbK	364
BSU15050	ylbL	891
BSU15060	ylbM	181
BSU15069	ylzH	0
BSU15070	ylbN	5572
BSU15080	rpmF	17153
BSU15090	ylbO	113
BSU15100	ylbP	627
BSU15110	ylbQ	447
BSU15120	yllA	3740
BSU15130	yllB	855
BSU15140	mraW	3699
BSU15150	ftsL	2041
BSU15160	pbpB	3597
BSU15170	spoVD	46
BSU15180	murE	1229
BSU15190	mraY	1181
BSU15200	murD	3228
BSU15210	spoVE	1423
BSU15220	murG	2987
BSU15230	murB	7264
BSU15240	divIB	1727
BSU15250	ylxW	2485
BSU15260	ylxX	1735
BSU15270	sbp	396
BSU15280	ftsA	9315
BSU15290	ftsZ	23037
BSU15300	bpr	279
BSU15310	spoIIGA	19
BSU15320	sigE	14
BSU15330	sigG	18
BSU15340	ylmA	591
BSU15350	ylmB	1236
BSU15360	ylmC	349
BSU15370	ylmD	3372
BSU15380	ylmE	3077
BSU15390	sepF	4020
BSU15400	ylmG	1340
BSU15410	ylmH	1272
BSU15420	divIVA	3058
BSU15430	ileS	23552
BSU15440	ylyA	9
BSU15450	lspA	86
BSU15460	rluD	534
BSU15470	pyrR	841
BSU15480	pyrP	1969
BSU15490	pyrB	427
BSU15500	pyrC	1048
BSU15510	pyrAA	1295
BSU15520	carB	5918
BSU15530	pyrK	1892
BSU15540	pyrD	2522
BSU15550	pyrF	1544
BSU15560	pyrE	2669
BSU15570	cysH	3893
BSU15580	cysP	4871
BSU15590	sat	7573
BSU15600	cysC	8558
BSU15610	sumT	11143
BSU15620	sirB	8089
BSU15630	sirC	5918
BSU15640	yloA	2253
BSU15650	yloB	275
BSU15660	yloC	1821
BSU15670	ylzA	711
BSU15680	gmk	1711
BSU15690	rpoZ	824
BSU15700	coaBC	641
BSU15710	priA	1800
BSU15720	def	295
BSU15730	fmt	2159
BSU15740	rsmB	2985
BSU15750	yloN	3293
BSU15760	prpC	2039
BSU15770	prkC	6263
BSU15780	yloQ	3754
BSU15790	rpe	2123
BSU15800	thiN	352
BSU15810	spoVM	185
BSU15820	rpmB	13235
BSU15830	yloU	1272
BSU15840	yloV	14961
BSU15850	sdaAB	594
BSU15860	sdaAA	1364
BSU15870	recG	1368
BSU15880	ylpC	2835
BSU15890	plsX	4180
BSU15900	fabD	7070
BSU15910	fabG	7541
BSU15920	acpP	53588
BSU15930	rnc	1940
BSU15940	smc	3323
BSU15950	ftsY	1825
BSU15960	ylqB	3032
BSU15970	ylxM	1508
BSU15980	ffh	15876
BSU15990	rpsP	2862
BSU16000	ylqC	7054
BSU16010	ylqD	322
BSU16020	rimM	834
BSU16030	trmD	1594
BSU16040	rplS	51844
BSU16050	rbgA	1209
BSU16060	rnhB	1218
BSU16070	ylqG	3438
BSU16080	ylqH	413
BSU16090	sucC	20189
BSU16100	sucD	13866
BSU16110	dprA	631
BSU16120	topA	5452
BSU16130	gid	1385
BSU16140	xerC	2420
BSU16150	clpQ	2055
BSU16160	hslU	8845
BSU16170	codY	5642
BSU16180	flgB	242
BSU16190	flgC	455
BSU16200	fliE	284
BSU16210	fliF	3436
BSU16220	fliG	3430
BSU16230	fliH	1775
BSU16240	fliI	4338
BSU16250	fliJ	629
BSU16260	ylxF	1454
BSU16270	fliK	5313
BSU16280	flgD	1139
BSU16290	flgG	6396
BSU16299	ylzI	491
BSU16300	fliL	1759
BSU16310	fliM	7748
BSU16320	fliY	9905
BSU16330	cheY	2634
BSU16340	fliZ	2281
BSU16350	fliP	922
BSU16360	fliQ	388
BSU16370	fliR	664
BSU16380	flhB	1479
BSU16390	flhA	3265
BSU16400	flhF	2061
BSU16410	ylxH	1609
BSU16420	cheB	3523
BSU16430	cheA	11005
BSU16440	cheW	2881
BSU16450	cheC	4536
BSU16460	cheD	3080
BSU16470	sigD	3373
BSU16480	ylxL	3244
BSU16490	rpsB	52863
BSU16500	tsf	22089
BSU16510	pyrH	2085
BSU16520	frr	6550
BSU16530	uppS	893
BSU16540	cdsA	569
BSU16550	dxr	2337
BSU16560	rseP	4816
BSU16570	proS	14384
BSU16580	polC	4256
BSU16590	ylxS	1562
BSU16600	nusA	6765
BSU16610	ylxR	555
BSU16620	ylxQ	725
BSU16630	infB	25714
BSU16640	ylxP	2219
BSU16650	rbfA	5163
BSU16660	truB	1143
BSU16670	ribC	1871
BSU16680	rpsO	34619
BSU16690	pnpA	21490
BSU16700	ylxY	245
BSU16710	mlpA	534
BSU16720	ymxH	29
BSU16730	spoVFA	11
BSU16740	spoVFB	21
BSU16750	asd	11548
BSU16760	dapG	7922
BSU16770	dapA	8450
BSU16780	rnjB	26284
BSU16790	tepA	91
BSU16799	ylzJ	25
BSU16800	spoIIIE	2286
BSU16810	ymfC	649
BSU16825	ymfD	79
BSU16845	ymfF	5598
BSU16860	ymfH	12609
BSU16870	fabG	372
BSU16880	ymfJ	99
BSU16890	ymfK	380
BSU16900	ymfK	261
BSU16910	ymfM	1700
BSU16920	pgsA	597
BSU16930	cinA	3092
BSU16940	recA	8821
BSU16950	pbpX	158
BSU16960	ymdA	46576
BSU16970	ymdB	1096
BSU16980	spoVS	1162
BSU16990	tdh	544
BSU17000	kbl	493
BSU17010	ymcB	3591
BSU17020	ymcA	1407
BSU17030	cotE	22
BSU17040	mutS	1146
BSU17050	mutL	2542
BSU17060	ymzD	31
BSU17070	ymcC	67
BSU17080	pksA	191
BSU17090	pksB	114
BSU17100	pksC	159
BSU17110	pksD	184
BSU17120	pksE	292
BSU17130	acpK	7
BSU17140	pksF	188
BSU17150	pksG	149
BSU17160	pksH	69
BSU17170	pksI	40
BSU17180	pksJ	1340
BSU17190	pksL	1761
BSU17200	pksM	2135
BSU17210	pksN	4082
BSU17220	pksR	2436
BSU17230	pksS	520
BSU17240	ymzB	527
BSU17250	ymaE	916
BSU17260	aprX	16
BSU17266	ymzE	0
BSU17267	ymzE	29
BSU17270	ymaC	35
BSU17280	ymaD	369
BSU17290	ebrB	24
BSU17300	ebrA	13
BSU17310	ymaG	4
BSU17320	ymaF	7
BSU17330	miaA	335
BSU17340	hfq	618
BSU17350	ymzC	53
BSU17360	ymzA	75
BSU17370	nrdI	337
BSU17380	nrdE	7210
BSU17390	nrdF	6981
BSU17400	ymaB	723
BSU17410	cwlC	21
BSU17420	spoVK	40
BSU17430	ynbA	350
BSU17440	ynbB	1460
BSU17450	glnR	2901
BSU17460	glnA	99401
BSU17470	ynxB	4
BSU17480	ynzF	52
BSU17490	ynzG	2
BSU17500	ynaB	267
BSU17510	ynaC	388
BSU17520	ynaD	16
BSU17530	ynaE	39
BSU17540	ynaF	24
BSU17550	ynaG	12
BSU17559	ynzI	22
BSU17560	ynaI	33
BSU17570	xynP	70
BSU17580	xynB	46
BSU17590	xylR	239
BSU17600	xylA	373
BSU17610	xylB	117
BSU17620	yncB	64
BSU17630	yncC	25
BSU17640	alrB	10
BSU17650	yncE	18
BSU17660	yncF	155
BSU17670	cotU	1
BSU17678	ynzJ	7
BSU17680	thyA	233
BSU17690	yncM	936
BSU17699	ynzK	0
BSU17700	cotC	5
BSU17710	tatAC	44
BSU17720	yndA	2
BSU17730	yndB	953
BSU17740	ynzB	30
BSU17750	yndD	13
BSU17760	yndE	2
BSU17770	yndF	25
BSU17780	yndG	106
BSU17790	yndH	23
BSU17800	yndJ	257
BSU17810	yndK	47
BSU17820	yndL	3
BSU17830	yndM	3
BSU17840	yndN	598
BSU17850	lexA	3574
BSU17860	yneA	13
BSU17870	yneB	76
BSU17880	ynzC	176
BSU17890	tkt	49988
BSU17900	yneE	19
BSU17910	yneF	169
BSU17920	ynzD	42
BSU17930	ccdA	72
BSU17940	yneI	85
BSU17950	yneJ	733
BSU17960	yneK	260
BSU17970	cotM	2
BSU17980	sspP	1
BSU17990	sspO	1
BSU18000	citB	43206
BSU18010	yneN	442
BSU18019	ynzL	4
BSU18020	sspN	3
BSU18030	tlp	8
BSU18040	yneP	35
BSU18050	yneQ	100
BSU18060	yneR	1331
BSU18070	yneS	239
BSU18080	yneT	1714
BSU18090	parE	2294
BSU18100	parC	7864
BSU18110	ynfC	1138
BSU18120	alsT	1274
BSU18130	eglS	136
BSU18140	ynfE	0
BSU18150	xynC	430
BSU18160	xynD	477
BSU18170	yngA	4
BSU18180	yngB	145
BSU18190	yngC	847
BSU18200	yngD	25
BSU18210	yngE	25
BSU18220	yngF	6
BSU18230	yngG	7
BSU18239	yngHB	1
BSU18240	yngH	12
BSU18250	yngI	10
BSU18260	yngJ	4
BSU18270	ynzE	0
BSU18280	yngK	4
BSU18290	yngL	1
BSU18300	ppsE	738
BSU18310	ppsD	2010
BSU18320	ppsC	1198
BSU18330	ppsB	840
BSU18340	ppsA	1012
BSU18350	dacC	480
BSU18360	yoxA	271
BSU18370	yoeA	322
BSU18380	iseA	7603
BSU18390	yoeC	41
BSU18400	yoeD	2
BSU18410	ggt	46
BSU18420	ftsR	319
BSU18430	yogA	53
BSU18440	gltD	54191
BSU18450	gltA	86300
BSU18460	gltC	749
BSU18470	proJ	453
BSU18480	proH	350
BSU18490	rtp	206
BSU18500	fabG	5352
BSU18510	yoxC	225
BSU18520	yoxB	194
BSU18530	yoaA	136
BSU18540	yoaB	562
BSU18550	yoaC	247
BSU18560	yoaD	103
BSU18570	yoaE	3047
BSU18580	yoaF	1025
BSU18590	yoaG	176
BSU18600	yozQ	25
BSU18610	yoaH	622
BSU18620	yoaI	26
BSU18630	exlX	323
BSU18640	yoaK	99
BSU18650	pelB	11
BSU18660	yoaM	0
BSU18669	yozS	70
BSU18670	yoaN	5
BSU18680	yoaO	4
BSU18690	yoaP	8
BSU18700	yoaQ	5
BSU18709	yozT	2
BSU18710	yozF	3
BSU18720	yoaR	4
BSU18730	yoaS	15
BSU18740	yozG	18
BSU18750	yoaT	84
BSU18760	yoaU	41
BSU18770	cyeA	28
BSU18780	yoaW	12
BSU18790	yoaZ	65
BSU18800	penP	817
BSU18810	yobA	20
BSU18819	yozU	0
BSU18820	yobB	2
BSU18830	pps	393
BSU18840	xynA	1974
BSU18849	yozV	6
BSU18850	yobD	33
BSU18860	yozH	4
BSU18870	yozI	73
BSU18880	yobE	226
BSU18890	yobF	172
BSU18898	yozW	17
BSU18899	yozX	0
BSU18900	yozJ	19
BSU18908	yozY	64
BSU18909	yozZ	0
BSU18910	rapK	184
BSU18920	phrK	79
BSU18930	yobH	1
BSU18940	yozK	0
BSU18950	yozL	0
BSU18960	yozM	4
BSU18970	yobI	450
BSU18979	yoyA	21
BSU18980	yobJ	1033
BSU18990	yobK	145
BSU19000	yobL	219
BSU19010	yobM	150
BSU19020	yobN	1
BSU19030	yobO	149
BSU19040	csaA	317
BSU19050	yobQ	489
BSU19060	yobR	531
BSU19070	yobS	144
BSU19080	yobT	176
BSU19090	yobU	47
BSU19100	yobV	55
BSU19110	yobW	0
BSU19120	czrA	287
BSU19130	yocA	1026
BSU19140	yozB	633
BSU19150	yocB	447
BSU19160	yocC	2
BSU19170	yocD	376
BSU19180	des	35
BSU19190	desK	111
BSU19200	desR	80
BSU19210	yocH	1773
BSU19220	yocI	319
BSU19230	yocJ	453
BSU19240	yocK	1035
BSU19250	yocL	103
BSU19259	yoyB	14
BSU19260	yocM	245
BSU19270	yozN	4
BSU19280	yocN	7
BSU19290	yozO	647
BSU19300	yozC	856
BSU19310	dhaS	1826
BSU19320	sqhC	37
BSU19330	sodF	6
BSU19340	yocR	284
BSU19350	yocS	1288
BSU19360	odhB	25760
BSU19370	sucA	44862
BSU19380	yojO	2550
BSU19390	yojN	555
BSU19400	sodC	66
BSU19410	cwlS	683
BSU19420	yojK	592
BSU19430	yojJ	22
BSU19440	yojI	187
BSU19450	rsbRC	364
BSU19460	yojG	4198
BSU19470	yojF	1127
BSU19479	yoyC	733
BSU19480	yojE	467
BSU19490	gerT	1
BSU19510	yojB	8
BSU19520	yojA	62
BSU19530	yodA	55
BSU19540	yodB	191
BSU19550	yodC	4683
BSU19560	yodD	225
BSU19570	yodE	89
BSU19579	yoyD	68
BSU19580	yodF	2616
BSU19590	ctpA	3507
BSU19600	yodH	16
BSU19610	yodI	16
BSU19620	yodJ	849
BSU19630	deoD	1774
BSU19639	yoyE	2
BSU19640	yodL	116
BSU19650	yodM	85
BSU19660	yozD	6
BSU19669	yoyF	0
BSU19670	yodN	17
BSU19680	yozE	152
BSU19689	yokU	1
BSU19690	kamA	10
BSU19700	yodP	0
BSU19710	yodQ	2
BSU19720	yodR	0
BSU19730	yodS	1
BSU19740	yodT	0
BSU19749	yoyG	50
BSU19750	cgeE	283
BSU19760	cgeD	222
BSU19770	cgeC	0
BSU19780	cgeA	0
BSU19790	cgeB	10
BSU19800	phy	18
BSU19810	ypqP	1
BSU19820	yotN	0
BSU19830	yotM	3
BSU19840	yotL	1
BSU19850	yotK	2
BSU19860	yotJ	1
BSU19870	yotI	1
BSU19880	yotH	1
BSU19890	yotG	2
BSU19900	yotF	0
BSU19910	yotE	3
BSU19920	yotD	1
BSU19930	yotC	1
BSU19940	yotB	20
BSU19950	sspC	3
BSU19970	yosX	14
BSU19980	yosW	2
BSU19990	yosV	3
BSU19999	yojW	3
BSU20000	yosU	1
BSU20010	yosT	93
BSU20020	yosS	33
BSU20030	yosR	4
BSU20040	nrdF	423
BSU20050	yosQ	0
BSU20060	nrdEB	35
BSU20070	nrdI	1
BSU20080	yosL	2
BSU20090	yosK	1
BSU20100	yosJ	4
BSU20110	yosI	0
BSU20120	yosH	5
BSU20130	yosG	9
BSU20140	yosF	0
BSU20150	yosE	0
BSU20160	yosD	4
BSU20170	yosC	9
BSU20180	yosB	6
BSU20190	yosA	8
BSU20200	yorZ	3
BSU20210	yorY	2
BSU20220	yorX	0
BSU20230	yorW	5
BSU20240	yorV	0
BSU20250	mtbP	14
BSU20260	yorT	3
BSU20270	yorS	5
BSU20280	yorR	18
BSU20290	yorQ	1
BSU20300	yorP	21
BSU20310	yorO	27
BSU20320	yorN	8
BSU20330	yorM	19
BSU20340	yorL	49
BSU20350	yorK	10
BSU20360	yorJ	9
BSU20370	yorI	20
BSU20380	yorH	17
BSU20390	yorG	64
BSU20400	yorF	85
BSU20410	yorE	28
BSU20420	yorD	1588
BSU20430	yorC	32
BSU20440	yorB	110
BSU20450	yorA	42
BSU20460	yoqZ	25
BSU20470	yoqY	3
BSU20480	yoqX	2
BSU20490	yoqW	93
BSU20500	ligB	6
BSU20510	yoqU	4
BSU20520	yoqT	2
BSU20530	yoqS	3
BSU20540	yoqR	3
BSU20550	yoqP	5
BSU20560	yoqO	48
BSU20570	yoqN	1
BSU20580	yoqM	21
BSU20590	yoqL	29
BSU20600	yoqK	2
BSU20610	yoqJ	21
BSU20620	yoqI	4
BSU20630	yoqH	13
BSU20640	yoqG	5
BSU20650	yoqF	5
BSU20660	yoqE	3
BSU20670	yoqD	21
BSU20680	yoqC	11
BSU20690	yoqB	8
BSU20700	yoqA	10
BSU20710	yopZ	2
BSU20720	yopY	5
BSU20730	yopX	14
BSU20740	yopW	3
BSU20750	yopV	15
BSU20760	yopU	6
BSU20770	yopT	31
BSU20780	yopS	250
BSU20790	yopR	875
BSU20800	yopQ	812
BSU20810	yopP	187
BSU20820	yopO	15
BSU20830	yopN	39
BSU20840	yopM	25
BSU20850	yopL	857
BSU20860	yopK	521
BSU20870	yopJ	153
BSU20880	yopI	103
BSU20890	yopH	57
BSU20900	yopG	16
BSU20910	yopF	5
BSU20920	yopE	10
BSU20928	yoyH	21
BSU20929	yoyI	5
BSU20930	yopD	129
